,action_ATK_nearest,action_ATK_clu_nearest,action_ATK_nearest_weakest,action_ATK_clu_nearest_weakest,action_ATK_threatening,action_DEF_clu_nearest,action_MIX_gather,action_MIX_lure,action_MIX_sacrifice_lure,do_randomly,do_nothing
0FC3,0.0,0.0,0.0,0.0,1.2561126921000003,0.0,0.0,0.0,0.0,0.0,0.0
C30F,0.012231000000000002,0.012231000000000002,0.0,0.0,0.012231000000000002,0.0,0.23723586410931005,0.0,0.0,0.0,0.0
