,action_ATK_nearest,action_ATK_clu_nearest,action_ATK_nearest_weakest,action_ATK_clu_nearest_weakest,action_ATK_threatening,action_DEF_clu_nearest,action_MIX_gather,action_MIX_lure,action_MIX_sacrifice_lure,do_randomly,do_nothing
0F0F,2.2283980362574147,0.0,0.2858172196984134,0.0,0.26085400000000003,0.9321247778643151,0.34504921452143944,0.31065635588921436,1.1206,0.6958926574217598,1.7814037755849201
0FFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
