,action_ATK_nearest,action_ATK_clu_nearest,action_ATK_nearest_weakest,action_ATK_clu_nearest_weakest,action_ATK_threatening,action_DEF_clu_nearest,action_MIX_gather,action_MIX_lure,action_MIX_sacrifice_lure,do_randomly,do_nothing
0F0F0F0F,-1.4990403300000004,0.0,0.0,0.76618967,0.0,0.0,0.10530000000000002,0.9480863700000002,-0.07820222669999993,-1.1599022267,0.0
