step[0]
	0 -5 0 0 -1.7 0.0 0 0
step[604]
	0 0 0 0 0.0 0.0 0 0
step[614]
	0 -5 10 0 -1.7 3.4 0 0
step[616]
	0 0 0 0 0 0 0 0
step[626]
	0 0 0 0 -13.6 13.6 0 0
step[636]
	0 0 0 0 -10.2 13.6 0 0
step[646]
	0 0 0 -10 -3.4 0.0 0 0
step[656]
	5 0 0 0 -10.2 11.9 5 0
step[666]
	0 0 0 0 -10.2 13.6 0 0
step[676]
	0 0 0 0 0.0 0.0 0 0
step[686]
	0 0 0 0 -10.2 13.6 0 0
step[696]
	0 -5 0 -10 -8.5 0.0 5 0
step[706]
	0 0 0 0 0.0 10.2 0 0
step[716]
	0 -5 0 -10 -8.5 3.4 5 0
step[726]
	0 0 0 0 0.0 0.0 0 0
step[736]
	0 0 0 0 0.0 0.0 0 0
step[746]
	0 0 0 0 0.0 0.0 0 0
step[756]
	5 -5 0 0 -5.1 5.1 0 0
step[766]
	0 0 0 -10 -3.4 0.0 0 0
step[776]
	5 0 0 0 0.0 1.7 0 0
step[786]
	0 0 0 0 0.0 0.0 0 0
step[796]
	0 0 0 0 0.0 0.0 0 0
step[806]
	0 0 0 0 0.0 0.0 0 0
step[816]
	0 0 0 0 0.0 0.0 0 0
step[826]
	0 0 0 0 -3.4 3.4 5 0
step[836]
	0 0 0 0 0.0 0.0 0 0
step[846]
	0 0 0 0 -3.4 3.4 0 0
step[856]
	0 0 0 0 -3.4 3.4 0 0
step[866]
	0 0 0 -10 -3.4 0.0 0 0
step[876]
	0 0 0 0 0.0 3.4 0 0
step[886]
	5 0 0 -10 -3.4 1.7 5 0
step[888]
	0 0 0 0 0 0 0 0
step[898]
	0 0 0 0 -13.6 13.6 0 0
step[908]
	0 0 0 0 -10.2 0.0 0 0
step[918]
	0 0 10 0 -3.4 13.6 0 0
step[928]
	5 -5 0 0 -11.9 8.5 5 0
step[938]
	0 0 0 0 -6.8 0.0 0 0
step[948]
	0 0 0 0 -10.2 10.2 0 0
step[958]
	0 0 10 0 -3.4 10.2 0 0
step[968]
	0 0 0 0 -6.8 0.0 0 0
step[978]
	5 -5 0 0 -8.5 8.5 5 0
step[988]
	0 0 0 0 0.0 0.0 5 0
step[998]
	0 -5 0 0 -5.1 3.4 0 0
step[1008]
	0 0 0 0 -3.4 0.0 0 0
step[1018]
	0 0 0 0 0.0 0.0 0 0
step[1028]
	0 0 0 0 -3.4 3.4 0 0
step[1038]
	0 0 0 0 -3.4 0.0 0 0
step[1048]
	0 0 0 0 -3.4 3.4 0 0
step[1058]
	0 0 0 0 -3.4 3.4 0 0
step[1068]
	0 -5 0 0 -5.1 0.0 0 0
step[1070]
	0 0 0 0 0 0 0 0
step[1080]
	0 0 0 0 -13.6 13.6 0 0
step[1090]
	5 0 0 0 -10.2 11.9 5 0
step[1100]
	0 0 0 0 0.0 3.4 0 0
step[1110]
	0 0 0 0 -10.2 10.2 0 0
step[1120]
	0 -5 0 -10 -5.1 0.0 0 0
step[1130]
	0 0 0 0 -6.8 0.0 0 0
step[1140]
	0 0 10 0 -3.4 10.2 0 0
step[1150]
	5 0 0 0 -10.2 1.7 5 0
step[1160]
	0 0 0 0 -3.4 0.0 0 0
step[1170]
	0 0 0 0 -3.4 0.0 5 0
step[1180]
	0 -5 0 0 -5.1 3.4 0 0
step[1190]
	0 0 0 0 -3.4 3.4 0 0
step[1200]
	0 0 10 0 0.0 3.4 0 0
step[1210]
	0 -5 10 0 -1.7 3.4 0 0
step[1220]
	0 0 0 0 -3.4 0.0 0 0
step[1230]
	0 0 0 0 0.0 0.0 0 0
step[1240]
	0 0 0 0 -3.4 3.4 0 0
step[1250]
	0 0 10 0 0.0 3.4 0 0
step[1260]
	0 0 0 0 -3.4 0.0 0 0
step[1270]
	0 0 0 0 -3.4 3.4 0 0
step[1280]
	5 0 0 0 -3.4 1.7 0 0
step[1290]
	0 0 0 0 0.0 0.0 0 0
step[1300]
	0 0 0 0 -3.4 3.4 0 0
step[1310]
	0 0 0 0 0.0 0.0 0 0
step[1320]
	0 0 0 0 -3.4 3.4 0 0
step[1330]
	0 0 10 0 0.0 3.4 0 0
step[1340]
	0 -5 0 0 -1.7 0.0 0 0
step[1342]
	0 0 0 0 0 0 0 0
step[1352]
	0 0 0 0 -13.6 13.6 0 0
step[1362]
	0 0 0 0 -13.6 13.6 0 0
step[1372]
	5 0 0 0 0.0 5.1 5 0
step[1382]
	0 -5 0 -10 -8.5 3.4 5 0
step[1392]
	0 0 0 0 -10.2 10.2 0 0
step[1402]
	0 0 0 0 0.0 0.0 0 0
step[1412]
	0 0 0 0 -10.2 10.2 0 0
step[1422]
	0 -5 0 0 -8.5 6.8 5 0
step[1432]
	0 0 0 0 0.0 0.0 0 0
step[1442]
	5 0 10 0 -3.4 5.1 5 0
step[1452]
	0 0 0 0 -3.4 6.8 0 0
step[1462]
	0 0 0 0 0.0 0.0 0 0
step[1472]
	0 0 0 0 0.0 0.0 0 0
step[1482]
	0 0 0 0 -3.4 3.4 0 0
step[1492]
	0 -5 0 0 -1.7 3.4 0 0
step[1502]
	5 0 0 0 0.0 1.7 0 0
step[1512]
	0 0 0 0 0.0 0.0 0 0
step[1522]
	0 0 0 0 -3.4 3.4 5 0
step[1532]
	0 0 0 0 0.0 0.0 0 0
step[1542]
	0 0 0 0 -3.4 3.4 0 0
step[1552]
	0 0 0 -10 -3.4 0.0 0 0
step[1562]
	0 0 0 0 0.0 3.4 0 0
step[1572]
	0 0 0 0 -3.4 3.4 0 0
step[1582]
	0 0 0 -10 -3.4 0.0 0 0
step[1592]
	0 0 0 -10 -3.4 0.0 0 0
step[1602]
	0 0 0 0 0.0 3.4 0 0
step[1612]
	5 0 0 -10 -3.4 1.7 5 0
step[1614]
	0 0 0 0 0 0 0 0
step[1624]
	0 0 0 0 -13.6 13.6 0 0
step[1634]
	0 0 0 0 -13.6 13.6 0 0
step[1644]
	0 0 0 0 0.0 0.0 0 0
step[1654]
	0 -5 0 0 -11.9 0.0 0 0
step[1664]
	0 0 0 0 -13.6 10.2 0 0
step[1674]
	5 0 10 0 0.0 8.5 5 0
step[1684]
	0 0 0 0 -10.2 3.4 10 0
step[1694]
	0 -5 10 0 -5.1 6.8 0 0
step[1704]
	0 0 10 0 0.0 6.8 0 0
step[1714]
	0 0 0 0 -6.8 3.4 0 0
step[1724]
	0 0 0 0 -6.8 3.4 0 0
step[1734]
	0 0 0 0 -3.4 3.4 0 0
step[1744]
	5 0 10 0 -3.4 5.1 5 0
step[1754]
	0 0 0 0 -6.8 0.0 0 0
step[1764]
	0 0 0 0 -3.4 3.4 0 0
step[1774]
	0 -5 10 0 -1.7 3.4 10 0
step[1784]
	0 -5 0 0 -1.7 0.0 0 0
step[1786]
	0 0 0 0 0 0 0 0
step[1796]
	0 0 0 0 -13.6 13.6 0 0
step[1806]
	0 0 0 0 -13.6 13.6 0 0
step[1816]
	0 0 0 0 0.0 0.0 0 0
step[1826]
	0 -5 0 0 -11.9 13.6 0 0
step[1836]
	0 0 0 -10 -13.6 0.0 0 0
step[1846]
	0 0 10 0 -3.4 10.2 0 0
step[1856]
	5 0 0 0 -10.2 5.1 5 0
step[1866]
	0 -5 0 0 -5.1 3.4 10 0
step[1876]
	0 0 0 0 -3.4 0.0 5 0
step[1886]
	0 0 10 0 -3.4 6.8 0 0
step[1896]
	5 0 0 0 -6.8 5.1 5 0
step[1906]
	0 0 0 0 -3.4 3.4 0 0
step[1916]
	0 0 10 0 0.0 3.4 0 0
step[1926]
	0 0 0 0 -3.4 3.4 0 0
step[1936]
	0 -5 0 0 -1.7 0.0 5 0
step[1946]
	5 0 10 0 0.0 1.7 5 0
step[1956]
	0 0 0 0 -3.4 3.4 0 0
step[1966]
	0 0 0 0 0.0 0.0 0 0
step[1976]
	0 0 0 0 -3.4 3.4 0 0
step[1986]
	0 -5 10 0 -1.7 3.4 0 0
step[1988]
	0 0 0 0 0 0 0 0
step[1998]
	0 0 0 0 -13.6 13.6 0 0
step[2008]
	5 0 0 0 -13.6 11.9 5 0
step[2018]
	0 0 0 0 0.0 0.0 0 0
step[2028]
	0 0 10 0 -10.2 13.6 0 0
step[2038]
	0 -5 0 -10 -8.5 3.4 5 0
step[2048]
	0 0 0 0 0.0 0.0 5 0
step[2058]
	0 0 0 0 -10.2 10.2 0 0
step[2068]
	0 -5 0 0 -8.5 6.8 10 0
step[2078]
	0 0 0 0 -6.8 0.0 0 0
step[2088]
	0 0 10 0 0.0 6.8 0 0
step[2098]
	0 -5 0 0 -5.1 3.4 0 0
step[2108]
	5 0 0 0 -6.8 1.7 0 0
step[2118]
	0 0 0 0 0.0 0.0 0 0
step[2128]
	0 0 0 0 -3.4 3.4 0 0
step[2138]
	0 0 0 0 -3.4 3.4 0 0
step[2148]
	5 0 10 0 0.0 1.7 0 0
step[2158]
	0 0 0 0 0.0 0.0 0 0
step[2168]
	0 0 0 0 -3.4 3.4 0 0
step[2178]
	0 0 0 0 -3.4 0.0 0 0
step[2188]
	0 0 0 0 -3.4 3.4 0 0
step[2198]
	0 0 0 0 0.0 0.0 5 0
step[2208]
	0 -5 10 0 -1.7 3.4 5 0
step[2210]
	0 0 0 0 0 0 0 0
step[2220]
	0 0 0 0 -13.6 13.6 0 0
step[2230]
	0 0 0 0 -6.8 0.0 0 0
step[2240]
	0 0 0 0 -6.8 0.0 0 0
step[2250]
	0 -5 0 0 -11.9 10.2 0 0
step[2260]
	0 0 0 0 -10.2 6.8 0 0
step[2270]
	0 -5 0 0 -1.7 0.0 15 0
step[2280]
	0 0 0 0 -10.2 0.0 5 0
step[2290]
	0 0 0 0 -13.6 3.4 0 0
step[2300]
	0 0 10 0 0.0 3.4 0 0
step[2310]
	0 -5 0 0 -11.9 3.4 0 0
step[2320]
	0 0 0 0 -10.2 0.0 0 0
step[2330]
	5 0 10 0 0.0 1.7 5 0
step[2340]
	0 -5 0 0 -5.1 0.0 10 0
step[2342]
	0 0 0 0 0 0 0 0
step[2352]
	0 0 0 0 -13.6 13.6 0 0
step[2362]
	0 0 0 0 -10.2 13.6 0 0
step[2372]
	0 0 0 0 -3.4 6.8 0 0
step[2382]
	0 0 0 -10 -13.6 6.8 0 0
step[2392]
	0 -5 0 0 -11.9 10.2 0 0
step[2402]
	0 0 10 0 -3.4 6.8 0 0
step[2412]
	5 0 0 -10 -6.8 5.1 5 0
step[2422]
	0 0 0 0 -6.8 6.8 0 0
step[2432]
	5 -5 0 0 -1.7 1.7 10 0
step[2442]
	0 0 0 0 0.0 0.0 0 0
step[2452]
	0 0 0 0 0.0 0.0 0 0
step[2462]
	0 0 0 0 0.0 0.0 0 0
step[2472]
	0 0 0 0 0.0 0.0 0 0
step[2482]
	5 0 0 0 -3.4 5.1 0 0
step[2492]
	0 0 0 0 0.0 0.0 0 0
step[2502]
	0 0 0 0 0.0 0.0 0 0
step[2512]
	0 0 0 0 0.0 0.0 0 0
step[2522]
	0 0 0 0 0.0 0.0 0 0
step[2532]
	0 0 0 0 0.0 0.0 0 0
step[2542]
	0 0 0 0 0.0 0.0 0 0
step[2552]
	0 0 0 0 0.0 0.0 0 0
step[2562]
	0 0 0 0 0.0 0.0 0 0
step[2572]
	0 0 0 0 -3.4 3.4 0 0
step[2582]
	0 0 0 0 0.0 3.4 0 0
step[2592]
	0 0 0 0 -3.4 6.8 0 0
step[2602]
	0 0 0 0 -3.4 3.4 0 0
step[2612]
	0 0 0 0 0.0 6.8 0 0
step[2622]
	5 0 0 -10 -3.4 1.7 0 0
step[2624]
	0 0 0 0 0 0 0 0
step[2634]
	0 0 0 0 -10.2 0.0 0 0
step[2644]
	0 0 10 0 -10.2 13.6 0 0
step[2654]
	5 0 10 0 -6.8 11.9 5 0
step[2664]
	0 -5 0 0 -8.5 6.8 0 0
step[2674]
	0 0 0 0 -6.8 3.4 0 0
step[2684]
	0 0 10 0 -3.4 10.2 0 0
step[2694]
	0 0 0 0 -10.2 6.8 0 0
step[2704]
	5 -5 0 0 -5.1 1.7 5 0
step[2714]
	0 0 0 0 -3.4 3.4 0 0
step[2724]
	0 0 10 0 0.0 6.8 0 0
step[2734]
	0 0 0 0 -3.4 3.4 0 0
step[2744]
	0 0 0 0 -3.4 3.4 0 0
step[2754]
	0 0 0 0 -3.4 3.4 0 0
step[2764]
	0 0 0 0 -3.4 0.0 5 0
step[2774]
	0 -5 0 0 -5.1 0.0 0 0
step[2784]
	0 0 0 0 -3.4 3.4 0 0
step[2794]
	0 0 0 0 -6.8 3.4 0 0
step[2804]
	0 0 0 0 0.0 0.0 0 0
step[2814]
	5 0 0 0 -6.8 1.7 0 0
step[2824]
	0 -5 0 0 -1.7 0.0 0 0
step[2826]
	0 0 0 0 0 0 0 0
step[2836]
	0 0 0 0 -13.6 13.6 0 0
step[2846]
	0 0 0 0 -10.2 13.6 0 0
step[2856]
	0 0 0 -10 -3.4 0.0 0 0
step[2866]
	0 -5 0 0 -11.9 13.6 0 0
step[2876]
	5 0 0 -10 -13.6 8.5 5 0
step[2886]
	0 0 0 0 0.0 0.0 10 0
step[2896]
	0 -5 10 0 -8.5 10.2 5 0
step[2906]
	0 0 0 0 -10.2 6.8 0 0
step[2916]
	0 0 10 0 0.0 3.4 0 0
step[2926]
	0 0 0 0 -10.2 3.4 0 0
step[2936]
	5 0 0 0 -6.8 5.1 5 0
step[2946]
	0 0 0 0 0.0 0.0 0 0
step[2956]
	0 -5 0 0 -1.7 0.0 5 0
step[2966]
	5 0 10 0 0.0 1.7 0 0
step[2976]
	0 0 0 0 0.0 0.0 0 0
step[2986]
	0 0 10 0 0.0 3.4 0 0
step[2996]
	0 0 0 0 -3.4 0.0 0 0
step[3006]
	0 0 0 0 -3.4 3.4 0 0
step[3016]
	0 0 0 0 0.0 0.0 0 0
step[3026]
	0 0 0 0 -3.4 3.4 0 0
step[3036]
	0 -5 10 0 -1.7 3.4 0 0
step[3038]
	0 0 0 0 0 0 0 0
step[3048]
	0 0 0 0 -13.6 13.6 0 0
step[3058]
	0 0 0 0 -13.6 13.6 0 0
step[3068]
	0 0 0 0 -3.4 3.4 0 0
step[3078]
	0 0 0 0 -10.2 3.4 0 0
step[3088]
	5 -5 10 0 -8.5 11.9 5 0
step[3098]
	0 0 0 0 -6.8 6.8 0 0
step[3108]
	0 0 0 0 -3.4 3.4 0 0
step[3118]
	0 -5 0 0 -8.5 6.8 10 0
step[3128]
	0 0 0 0 -6.8 6.8 0 0
step[3138]
	0 0 0 0 -3.4 0.0 0 0
step[3148]
	0 -5 0 0 -8.5 6.8 0 0
step[3158]
	0 0 0 0 -3.4 3.4 0 0
step[3168]
	5 0 0 0 -10.2 1.7 0 0
step[3178]
	0 -5 0 0 -1.7 0.0 0 0
step[3180]
	0 0 0 0 0 0 0 0
step[3190]
	0 0 0 0 -13.6 13.6 0 0
step[3200]
	0 0 0 0 -6.8 13.6 0 0
step[3210]
	0 0 0 -10 -6.8 3.4 0 0
step[3220]
	0 0 0 -10 -13.6 10.2 0 0
step[3230]
	0 0 0 0 -10.2 13.6 0 0
step[3240]
	5 -5 0 0 -1.7 1.7 5 0
step[3250]
	0 0 0 0 -10.2 10.2 0 0
step[3260]
	0 -5 0 -10 -8.5 0.0 0 0
step[3270]
	0 0 10 0 0.0 6.8 0 0
step[3280]
	0 -5 0 -10 -8.5 0.0 5 0
step[3290]
	5 0 0 0 -3.4 1.7 5 0
step[3300]
	0 0 10 0 0.0 3.4 0 0
step[3310]
	0 0 0 0 -3.4 3.4 0 0
step[3320]
	0 0 0 0 -3.4 0.0 0 0
step[3330]
	0 0 10 0 0.0 3.4 0 0
step[3340]
	0 0 0 0 -3.4 3.4 0 0
step[3350]
	0 0 0 0 -3.4 0.0 0 0
step[3360]
	0 0 0 0 -3.4 3.4 0 0
step[3370]
	5 0 10 0 0.0 1.7 0 0
step[3380]
	0 0 0 0 0.0 0.0 0 0
step[3390]
	0 0 0 0 0.0 0.0 0 0
step[3400]
	0 0 0 0 0.0 0.0 0 0
step[3410]
	0 -5 10 0 -1.7 3.4 0 0
step[3412]
	0 0 0 0 0 0 0 0
step[3422]
	0 0 0 0 -13.6 13.6 0 0
step[3432]
	0 0 0 0 -6.8 13.6 0 0
step[3442]
	0 0 0 -10 -6.8 3.4 0 0
step[3452]
	0 0 0 -10 -13.6 3.4 0 0
step[3462]
	5 0 10 0 -6.8 8.5 5 0
step[3472]
	5 0 10 0 -3.4 11.9 5 0
step[3482]
	0 -5 0 -10 -5.1 0.0 5 0
step[3492]
	0 0 0 0 -6.8 3.4 0 0
step[3502]
	0 -5 10 0 -1.7 10.2 5 0
step[3512]
	0 0 0 0 0.0 6.8 0 0
step[3522]
	0 0 0 -10 -3.4 0.0 0 0
step[3532]
	5 0 0 0 0.0 5.1 0 0
step[3542]
	0 0 0 0 0.0 0.0 0 0
step[3552]
	0 0 0 0 -3.4 6.8 0 0
step[3562]
	0 0 0 0 -3.4 3.4 0 0
step[3572]
	0 0 0 0 0.0 6.8 0 0
step[3582]
	0 0 0 0 -3.4 3.4 0 0
step[3592]
	5 0 0 0 0.0 1.7 0 0
step[3594]
	0 0 0 0 0 0 0 0
step[3604]
	0 0 0 0 -13.6 13.6 0 0
step[3614]
	0 0 0 0 -10.2 13.6 0 0
step[3624]
	0 -5 0 -10 -8.5 3.4 0 0
step[3634]
	0 0 0 0 -6.8 6.8 0 0
step[3644]
	5 0 0 0 -10.2 8.5 5 0
step[3654]
	0 0 0 0 -6.8 0.0 5 0
step[3664]
	0 0 0 0 -3.4 0.0 0 0
step[3674]
	0 0 0 0 -10.2 10.2 0 0
step[3684]
	0 -5 0 0 -5.1 0.0 0 0
step[3694]
	0 -5 10 0 -5.1 6.8 0 0
step[3704]
	0 0 0 0 -3.4 3.4 0 0
step[3714]
	0 0 0 0 -6.8 0.0 0 0
step[3724]
	0 0 0 0 -3.4 3.4 0 0
step[3734]
	5 0 0 0 -3.4 1.7 5 0
step[3744]
	0 0 0 0 -3.4 3.4 0 0
step[3754]
	0 0 0 0 0.0 0.0 0 0
step[3764]
	0 -5 0 0 -1.7 0.0 5 0
step[3766]
	0 0 0 0 0 0 0 0
step[3776]
	0 0 0 0 -13.6 13.6 0 0
step[3786]
	0 0 0 0 -10.2 13.6 0 0
step[3796]
	0 0 0 -10 -6.8 0.0 0 0
step[3806]
	5 -5 10 0 -8.5 11.9 5 0
step[3816]
	0 0 0 0 -6.8 6.8 0 0
step[3826]
	0 0 0 0 -3.4 0.0 0 0
step[3836]
	0 -5 0 0 -8.5 3.4 5 0
step[3846]
	0 0 10 0 -3.4 6.8 0 0
step[3856]
	0 0 10 0 -3.4 6.8 0 0
step[3866]
	0 0 0 0 -6.8 0.0 0 0
step[3876]
	0 0 0 0 -6.8 6.8 0 0
step[3886]
	0 0 0 0 0.0 0.0 5 0
step[3896]
	0 0 0 0 0.0 0.0 0 0
step[3906]
	5 0 10 0 -3.4 5.1 0 0
step[3916]
	0 0 10 0 0.0 3.4 0 0
step[3926]
	0 0 0 0 -3.4 0.0 0 0
step[3936]
	0 0 0 0 -3.4 3.4 0 0
step[3946]
	0 0 0 0 0.0 0.0 0 0
step[3956]
	5 0 10 0 0.0 1.7 0 0
step[3966]
	0 0 0 0 0.0 0.0 0 0
step[3976]
	0 0 0 0 0.0 0.0 0 0
step[3986]
	0 0 0 0 0.0 0.0 0 0
step[3996]
	0 0 0 0 -3.4 3.4 0 0
step[4006]
	0 -5 10 0 -1.7 3.4 0 0
step[4016]
	0 0 10 0 0.0 3.4 0 0
step[4026]
	0 0 0 0 -3.4 0.0 0 0
step[4036]
	0 0 0 0 -3.4 3.4 0 0
step[4046]
	0 -5 10 0 -1.7 3.4 0 0
step[4048]
	0 0 0 0 0 0 0 0
step[4058]
	0 0 0 0 -13.6 13.6 0 0
step[4068]
	0 0 0 0 -10.2 13.6 0 0
step[4078]
	0 0 0 -10 -6.8 0.0 0 0
step[4088]
	0 -5 0 0 -8.5 6.8 0 0
step[4098]
	0 0 0 0 -10.2 3.4 0 0
step[4108]
	5 0 0 0 -6.8 1.7 5 0
step[4118]
	0 0 0 0 -6.8 6.8 0 0
step[4128]
	0 -5 0 0 -8.5 6.8 0 0
step[4138]
	0 0 0 0 -3.4 3.4 0 0
step[4148]
	0 -5 0 0 -1.7 0.0 10 0
step[4158]
	0 0 0 0 -6.8 3.4 0 0
step[4168]
	0 0 0 0 -6.8 3.4 0 0
step[4178]
	0 0 0 0 0.0 0.0 0 0
step[4188]
	0 0 0 0 -6.8 3.4 0 0
step[4198]
	0 0 0 0 0.0 0.0 0 0
step[4208]
	5 -5 0 0 -5.1 1.7 0 0
step[4210]
	0 0 0 0 0 0 0 0
step[4220]
	0 0 0 0 -10.2 13.6 0 0
step[4230]
	5 0 0 0 -6.8 11.9 5 0
step[4240]
	0 0 0 -10 -6.8 0.0 0 0
step[4250]
	0 0 0 0 -6.8 13.6 0 0
step[4260]
	0 -5 0 -10 -5.1 0.0 0 0
step[4270]
	0 0 0 0 -6.8 10.2 0 0
step[4280]
	0 0 0 -10 -10.2 3.4 5 0
step[4290]
	0 0 0 0 -3.4 6.8 0 0
step[4300]
	0 0 0 0 -6.8 10.2 0 0
step[4310]
	5 0 0 -10 -10.2 1.7 5 0
step[4320]
	0 0 10 0 -3.4 6.8 0 0
step[4330]
	5 -5 0 0 -1.7 5.1 10 0
step[4340]
	0 0 0 -10 -3.4 0.0 0 0
step[4350]
	0 0 0 0 0.0 6.8 0 0
step[4360]
	0 0 0 0 -3.4 6.8 0 0
step[4370]
	0 0 0 -10 -3.4 0.0 0 0
step[4380]
	5 0 0 0 0.0 5.1 0 0
step[4390]
	0 0 0 0 0.0 0.0 0 0
step[4400]
	0 0 0 0 0.0 0.0 0 0
step[4410]
	0 0 0 0 0.0 0.0 0 0
step[4420]
	0 0 0 0 0.0 0.0 0 0
step[4430]
	0 0 0 0 0.0 0.0 0 0
step[4440]
	0 0 0 0 0.0 0.0 0 0
step[4450]
	0 0 0 0 0.0 0.0 0 0
step[4460]
	0 0 0 0 0.0 0.0 0 0
step[4470]
	0 0 0 0 0.0 0.0 0 0
step[4480]
	0 0 0 0 0.0 0.0 0 0
step[4490]
	0 0 0 0 0.0 0.0 0 0
step[4500]
	0 0 0 0 0.0 0.0 0 0
step[4510]
	0 0 0 0 0.0 0.0 0 0
step[4520]
	0 0 0 0 0.0 0.0 0 0
step[4530]
	0 0 0 0 0.0 0.0 0 0
step[4540]
	0 0 0 0 0.0 0.0 0 0
step[4550]
	0 0 0 0 0.0 0.0 0 0
step[4560]
	0 0 0 0 0.0 0.0 0 0
step[4570]
	0 0 0 0 0.0 0.0 0 0
step[4580]
	0 0 0 0 0.0 0.0 0 0
step[4590]
	0 0 0 0 0.0 0.0 0 0
step[4600]
	0 0 0 0 0.0 0.0 0 0
step[4610]
	0 0 0 0 0.0 0.0 0 0
step[4620]
	0 0 0 0 0.0 0.0 0 0
step[4630]
	0 0 0 0 0.0 0.0 0 0
step[4640]
	0 0 0 0 0.0 0.0 0 0
step[4650]
	0 0 0 0 0.0 0.0 0 0
step[4660]
	0 0 0 0 0.0 0.0 0 0
step[4670]
	0 0 0 0 0.0 0.0 0 0
step[4680]
	0 0 0 0 0.0 0.0 0 0
step[4690]
	0 0 0 0 0.0 0.0 0 0
step[4700]
	0 0 0 0 0.0 0.0 0 0
step[4710]
	0 0 0 0 0.0 0.0 0 0
step[4720]
	0 0 0 0 0.0 0.0 0 0
step[4730]
	0 0 0 0 0.0 0.0 0 0
step[4740]
	0 0 0 0 0.0 0.0 0 0
step[4750]
	0 0 0 0 0.0 0.0 0 0
step[4760]
	0 0 0 0 0.0 0.0 0 0
step[4770]
	0 0 0 0 0.0 0.0 0 0
step[4780]
	0 0 0 0 0.0 0.0 0 0
step[4790]
	0 0 0 0 0.0 0.0 0 0
step[4800]
	0 0 0 0 0.0 0.0 0 0
step[4810]
	0 0 0 0 0.0 0.0 0 0
step[4820]
	0 0 0 0 0.0 0.0 0 0
step[4830]
	0 0 0 0 0.0 0.0 0 0
step[4840]
	0 0 0 0 0.0 0.0 0 0
step[4850]
	0 0 0 0 0.0 0.0 0 0
step[4860]
	0 0 0 0 0.0 0.0 0 0
step[4870]
	0 0 0 0 0.0 0.0 0 0
step[4880]
	0 0 0 0 0.0 0.0 0 0
step[4890]
	0 0 0 0 0.0 0.0 0 0
step[4900]
	0 0 0 0 0.0 0.0 0 0
step[4910]
	0 0 0 0 0.0 0.0 0 0
step[4920]
	0 0 0 0 0.0 0.0 0 0
step[4930]
