Loss	0	126	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
Loss	0	180	-180
