step[0]
step[586]
	0 -5 10 0 -8.5 13.6 10 0
step[596]
	0 0 0 -10 -6.8 0.0 0 0
step[606]
	0 0 10 0 0.0 10.2 0 0
step[616]
	5 0 0 -10 -6.8 5.1 5 0
step[626]
	0 0 0 0 -3.4 3.4 0 0
step[636]
	0 0 0 -10 -3.4 0.0 5 0
step[646]
	0 0 0 0 0.0 0.0 0 0
step[656]
	0 0 0 -10 -6.8 3.4 0 0
step[666]
	0 -5 10 0 -5.1 6.8 5 0
step[676]
	0 0 0 0 0.0 3.4 0 0
step[686]
	0 0 0 -10 -6.8 3.4 0 0
step[696]
	0 0 0 0 -3.4 3.4 0 0
step[706]
	5 0 0 0 -3.4 5.1 0 0
step[716]
	0 0 0 0 -3.4 3.4 0 0
step[726]
	0 0 0 0 0.0 6.8 0 0
step[736]
	0 0 0 0 -3.4 3.4 0 0
step[746]
	0 0 0 0 -3.4 3.4 0 0
step[756]
	5 0 0 0 0.0 1.7 0 0
step[758]
	0 0 0 0 0 0 0 0
step[768]
	0 0 0 0 -13.6 13.6 0 0
step[778]
	0 0 0 0 -13.6 0.0 0 0
step[788]
	0 0 10 0 -3.4 13.6 0 0
step[798]
	5 0 0 0 -10.2 8.5 5 0
step[808]
	0 -5 0 0 -8.5 6.8 0 0
step[818]
	0 0 0 0 -3.4 3.4 0 0
step[828]
	0 0 10 0 -6.8 10.2 0 0
step[838]
	0 -5 0 0 -8.5 0.0 10 0
step[848]
	0 0 10 0 -3.4 6.8 0 0
step[858]
	0 0 0 0 -3.4 3.4 5 0
step[868]
	0 -5 0 0 -5.1 0.0 10 0
step[878]
	0 0 0 0 -3.4 0.0 0 0
step[888]
	0 0 0 0 -6.8 3.4 0 0
step[898]
	0 0 0 0 -10.2 3.4 0 0
step[908]
	0 -5 0 0 -1.7 0.0 0 0
step[910]
	0 0 0 0 0 0 0 0
step[920]
	0 0 0 0 -13.6 13.6 0 0
step[930]
	0 0 0 0 -13.6 13.6 0 0
step[940]
	0 0 0 0 0.0 6.8 0 0
step[950]
	0 -5 0 -10 -11.9 6.8 0 0
step[960]
	0 0 0 0 -6.8 10.2 0 0
step[970]
	0 -5 0 -10 -5.1 0.0 15 0
step[980]
	0 0 0 0 -6.8 0.0 5 0
step[990]
	5 0 0 0 -6.8 5.1 5 0
step[1000]
	0 0 10 0 -3.4 6.8 0 0
step[1010]
	0 0 0 0 -3.4 0.0 5 0
step[1020]
	0 0 0 0 -6.8 3.4 0 0
step[1030]
	5 -5 0 0 -1.7 1.7 0 0
step[1040]
	0 0 0 0 -3.4 0.0 0 0
step[1050]
	0 0 0 0 -3.4 3.4 0 0
step[1060]
	0 0 10 0 0.0 3.4 0 0
step[1070]
	0 0 0 0 -3.4 0.0 5 0
step[1080]
	0 0 0 0 -3.4 0.0 0 0
step[1090]
	0 0 10 0 0.0 3.4 0 0
step[1100]
	0 0 0 0 -3.4 0.0 5 0
step[1110]
	5 0 10 0 0.0 1.7 0 0
step[1120]
	0 0 0 0 0.0 0.0 0 0
step[1130]
	0 0 0 0 -3.4 0.0 0 0
step[1140]
	0 0 0 0 0.0 0.0 5 0
step[1150]
	0 -5 10 0 -1.7 3.4 5 0
step[1152]
	0 0 0 0 0 0 0 0
step[1162]
	0 0 0 0 -13.6 13.6 0 0
step[1172]
	5 0 0 0 -10.2 11.9 5 0
step[1182]
	0 0 0 0 -3.4 3.4 0 0
step[1192]
	0 0 0 0 -10.2 10.2 0 0
step[1202]
	0 -5 0 0 -5.1 10.2 0 0
step[1212]
	5 0 0 0 -3.4 5.1 0 0
step[1222]
	0 0 0 0 -6.8 6.8 0 0
step[1232]
	0 0 0 0 -3.4 6.8 0 0
step[1242]
	0 0 0 0 -3.4 6.8 0 0
step[1252]
	5 0 0 0 -6.8 8.5 5 0
step[1262]
	0 -5 0 -10 -1.7 0.0 5 0
step[1272]
	0 0 0 0 0.0 3.4 0 0
step[1282]
	0 0 0 -10 -3.4 0.0 0 0
step[1292]
	0 0 0 0 -3.4 3.4 0 0
step[1302]
	0 -5 0 0 -1.7 6.8 0 0
step[1312]
	0 0 0 0 0.0 0.0 0 0
step[1322]
	0 0 0 0 -3.4 3.4 0 0
step[1332]
	0 0 0 -10 -3.4 0.0 0 0
step[1342]
	5 0 0 0 0.0 1.7 0 0
step[1344]
	0 0 0 0 0 0 0 0
step[1354]
	0 0 0 0 -13.6 13.6 0 0
step[1364]
	0 0 0 0 -6.8 0.0 0 0
step[1374]
	5 0 10 0 -6.8 11.9 5 0
step[1384]
	0 0 0 0 -10.2 0.0 5 0
step[1394]
	0 0 10 0 -3.4 13.6 0 0
step[1404]
	5 0 10 0 -10.2 11.9 5 0
step[1414]
	0 0 0 0 -3.4 3.4 5 0
step[1424]
	0 0 0 0 -3.4 10.2 0 0
step[1434]
	5 -5 0 0 -5.1 11.9 5 0
step[1444]
	0 0 0 0 -3.4 3.4 0 0
step[1454]
	0 -5 0 0 -1.7 6.8 0 0
step[1464]
	0 0 0 0 0.0 6.8 0 0
step[1474]
	0 0 0 -10 -3.4 0.0 0 0
step[1484]
	0 0 0 0 -3.4 6.8 0 0
step[1494]
	5 0 0 0 0.0 1.7 0 0
step[1496]
	0 0 0 0 0 0 0 0
step[1506]
	0 0 0 0 -13.6 13.6 0 0
step[1516]
	0 0 0 0 -13.6 13.6 0 0
step[1526]
	0 0 0 0 0.0 3.4 0 0
step[1536]
	0 0 0 -10 -13.6 10.2 0 0
step[1546]
	0 -5 0 0 -11.9 10.2 0 0
step[1556]
	0 0 10 0 0.0 10.2 0 0
step[1566]
	0 0 0 -10 -13.6 0.0 0 0
step[1576]
	0 -5 0 0 -11.9 10.2 0 0
step[1586]
	5 -5 0 0 -8.5 5.1 15 0
step[1596]
	0 0 0 0 0.0 0.0 0 0
step[1606]
	0 0 0 0 0.0 0.0 0 0
step[1616]
	5 0 0 0 -3.4 1.7 0 0
step[1626]
	0 0 10 0 0.0 3.4 0 0
step[1636]
	0 0 0 0 -3.4 0.0 0 0
step[1646]
	0 0 0 0 -3.4 3.4 0 0
step[1656]
	0 0 10 0 0.0 3.4 0 0
step[1666]
	0 0 0 0 -3.4 0.0 0 0
step[1676]
	5 0 10 0 0.0 1.7 0 0
step[1686]
	0 0 0 0 0.0 0.0 0 0
step[1696]
	0 0 0 0 0.0 0.0 0 0
step[1706]
	0 -5 10 0 -1.7 3.4 0 0
step[1708]
	0 0 0 0 0 0 0 0
step[1718]
	0 0 0 0 -13.6 13.6 0 0
step[1728]
	0 0 0 0 -6.8 6.8 0 0
step[1738]
	0 0 0 0 -6.8 0.0 0 0
step[1748]
	0 -5 10 0 -11.9 13.6 0 0
step[1758]
	0 0 0 0 -13.6 0.0 0 0
step[1768]
	0 0 10 0 0.0 10.2 0 0
step[1778]
	5 0 0 0 -13.6 8.5 5 0
step[1788]
	0 -5 0 0 -8.5 3.4 5 0
step[1798]
	0 0 0 0 0.0 0.0 0 0
step[1808]
	0 0 0 0 -10.2 6.8 0 0
step[1818]
	0 -5 0 0 -5.1 3.4 0 0
step[1828]
	0 0 0 0 -3.4 0.0 0 0
step[1838]
	0 -5 0 0 -8.5 3.4 10 0
step[1840]
	0 0 0 0 0 0 0 0
step[1850]
	0 0 0 0 -13.6 0.0 0 0
step[1860]
	0 0 10 0 -10.2 13.6 5 0
step[1870]
	0 0 0 0 -3.4 3.4 0 0
step[1880]
	0 -5 0 0 -11.9 6.8 0 0
