,action_ATK_nearest,action_ATK_clu_nearest,action_ATK_nearest_weakest,action_ATK_clu_nearest_weakest,action_ATK_threatening,action_DEF_clu_nearest,action_MIX_gather,action_MIX_lure,action_MIX_sacrifice_lure,do_randomly,do_nothing
F00F0F,0.0,0.30294000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0F0F0F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300000000000001,0.0
0F0FF0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0FF00F,0.0,0.0,0.027540000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
