,action_ATK_nearest,action_ATK_clu_nearest,action_ATK_nearest_weakest,action_ATK_clu_nearest_weakest,action_ATK_threatening,action_DEF_clu_nearest,action_MIX_gather,action_MIX_lure,action_MIX_sacrifice_lure,do_randomly,do_nothing
0F0F,0.000899999999999997,0.0008732690999999972,0.0,0.0016504785989999945,0.6616497720449099,0.0,0.7381073899331418,0.0016592112899999948,0.0,-0.00836602618698997,0.0008558910449099973
