,k_means_000,k_means_025,k_means_050,k_means_075,k_means_100
"(3, 19)",0.0,0.0,-0.9,0.0,0.0
"(4, 7)",0.0,-1.2000000000000002,0.0,0.0,-0.9
"(14, 5)",-0.30000000000000004,0.0,0.0,0.0,0.0
"(17, 1)",0.0,0.0,0.0,0.0,0.0
"(1, 17)",0.0,-0.6000000000000001,-0.27,-0.6000000000000001,-1.8
"(13, 2)",0.0,0.9,0.0,0.0,0.0
"(3, 20)",0.6000000000000001,-1.1514,-0.6000000000000001,0.0,0.0
"(3, 21)",-0.6000000000000001,0.0,0.9,0.0,0.0
"(5, 5)",0.0,0.0,0.0,1.2000000000000002,0.0
"(5, 6)",0.0,0.0,0.0,0.0,0.02700000000000001
"(5, 7)",0.0,0.0,0.0,0.0,0.30000000000000004
"(18, 1)",0.0,0.0,0.0,0.0,0.6000000000000001
"(18, 2)",0.0,0.0,0.0,0.0,0.0
"(18, 3)",0.0,0.0,0.0,0.0,0.30000000000000004
"(19, 1)",0.0,0.0,0.0,0.0,0.0
"(19, 2)",0.0,0.0,0.0,0.0,0.0
"(1, 18)",2.8800000000000003,0.0,0.0,0.0,0.0
"(1, 19)",-1.5,0.0,0.0,0.0,0.0
"(2, 12)",0.0,0.0,0.0,0.0,0.35400000000000004
"(3, 22)",0.0,0.0,0.0,0.3432,0.0
"(4, 8)",0.0,-0.6000000000000001,0.0,0.0,0.0
"(4, 9)",0.0,-0.6000000000000001,0.0,0.0,0.0
"(4, 10)",0.0,0.0,-0.9,0.0,0.0
"(14, 6)",0.0,0.0,0.0,-0.6000000000000001,0.30000000000000004
"(17, 2)",0.0,0.0,0.0,0.0,0.0
"(1, 20)",0.0,0.0,0.0,0.6000000000000001,0.0
"(1, 21)",0.0,0.0,-0.6000000000000001,0.0,0.0
"(13, 3)",0.0,1.2000000000000002,0.0,0.0,0.30000000000000004
"(20, 1)",0.0,0.0,0.0,0.0,0.6000000000000001
"(20, 2)",0.0,1.5,0.0,0.0,0.0
"(21, 1)",0.0,0.0,0.0,0.0,0.0
"(21, 2)",0.0,0.9,0.0,0.0,0.0
"(22, 1)",0.0,0.0,0.9,0.0,0.0
"(18, 4)",0.30000000000000004,0.0,0.0,0.0,0.0
"(1, 22)",0.0,0.0,0.0,0.30000000000000004,0.0
"(2, 13)",-1.8,0.0,0.0,0.0,0.0
"(2, 14)",0.0,-1.5,1.2000000000000002,0.0,0.0
"(3, 23)",-0.30000000000000004,0.0,0.0,0.0,0.0
"(9, 3)",0.9,0.0,0.6000000000000001,0.0,0.0
"(5, 8)",0.0,0.0,0.24000000000000005,0.0,0.0
"(18, 5)",0.0,0.5940000000000001,0.0,0.0,0.0
"(18, 6)",0.0,0.0,0.0,0.30000000000000004,1.3656570000000001
"(19, 3)",0.0,0.0,0.0,0.0,0.0
"(1, 23)",0.0,0.0,-0.6000000000000001,0.0,0.0
"(1, 24)",0.30000000000000004,0.0,0.0,0.0,0.0
"(13, 4)",0.0,0.0,0.0,-0.846,0.0
"(3, 24)",0.0,0.0,-0.9,0.0,0.0
"(4, 11)",0.6000000000000001,0.0,0.0,0.0,0.0
"(4, 12)",0.0,0.0,-0.19199999999999998,0.0,-1.2000000000000002
"(1, 25)",0.0,-1.8,0.0,0.0,0.6000000000000001
"(1, 26)",0.0,0.0,1.8,0.0,0.0
"(1, 27)",-1.8,0.0,0.0,0.0,0.0
"(3, 25)",-1.2000000000000002,0.0,0.0,1.2000000000000002,0.0
"(3, 26)",0.0,-0.9,0.0,0.0,0.30000000000000004
"(4, 13)",-0.02999999999999997,0.0,0.0,0.0,0.0
"(14, 7)",0.0,0.0,0.0,0.0,-1.7400000000000002
"(14, 8)",0.0,-0.6599999999999999,0.0,-0.6000000000000001,0.0
"(14, 9)",0.0,0.0,0.0,-0.9,-0.273
"(17, 3)",0.0,0.0,0.0,0.0,0.0
"(1, 28)",0.0,0.0,0.6000000000000001,0.0,0.0
"(1, 29)",-1.5,0.0,0.0,0.0,0.0
"(2, 15)",0.0,0.0,0.0,0.6000000000000001,0.0
"(2, 16)",0.0,-0.30000000000000004,0.0,0.0,0.0
"(10, 3)",0.0,-0.6000000000000001,0.0,0.0,0.0
"(10, 4)",-0.6000000000000001,0.0,0.0,0.0,0.0
"(5, 9)",0.0,-0.546,0.54,0.0,0.0
"(5, 10)",0.12172572000000004,0.0,0.0,0.0,0.0
"(5, 11)",0.6000000000000001,-0.546,0.0,0.0,0.0
"(1, 30)",0.0,-2.4000000000000004,0.0,0.0,0.0
"(1, 31)",0.0,0.0,0.0,0.0,0.0
"(1, 32)",0.0,0.0,0.0,0.0,2.1
"(13, 5)",-1.5,0.0,0.0,0.0,0.0
"(3, 27)",-0.9,0.0,0.0,0.0,0.0
"(4, 14)",-1.2000000000000002,-0.6000000000000001,0.0,0.0,0.0
"(4, 15)",0.0,0.0,0.0,0.0,0.0
"(4, 16)",0.0,0.0,0.0,-0.6000000000000001,-0.30000000000000004
"(14, 10)",0.0,0.0,0.0,-0.6000000000000001,0.0
"(14, 11)",-1.1400000000000001,0.0,0.0,0.0,0.0
"(14, 12)",0.0,0.0,0.0,0.0,-0.30000000000000004
"(17, 4)",0.0,0.0,0.0,0.0,0.0
"(1, 33)",0.0,0.0,0.0,0.0,0.0
"(1, 34)",0.0,0.30000000000000004,0.0,0.0,0.0
"(2, 17)",0.0,0.0,-0.9,0.0,0.0
"(14, 13)",0.0,0.0,0.0,-0.6000000000000001,0.0
"(14, 14)",0.0,0.0,-0.30000000000000004,0.0,0.0
"(17, 5)",0.0,0.0,0.0,0.0,0.0
"(1, 35)",0.0,-0.516,0.0,-1.473,0.0
"(3, 28)",0.0,0.0,0.6000000000000001,-1.2000000000000002,0.0
"(3, 29)",0.0,-0.30000000000000004,0.0,-0.6000000000000001,-0.492
"(3, 30)",1.08,0.0,1.308,0.0,-0.6000000000000001
"(5, 12)",0.0,0.0,-1.14273,-0.9,0.0
"(6, 7)",0.0,0.0,1.1643000000000001,0.0,0.5964300000000001
"(6, 8)",0.05331322702600471,1.1256764861700002,0.0,0.027019486170000002,0.10131088375530002
"(2, 18)",0.0,0.0,-1.17,-1.8,0.0
"(1, 36)",0.0,0.0,0.0,-0.438,0.0
"(1, 37)",0.0,0.0,0.0,0.0,-0.30000000000000004
"(2, 19)",0.0,0.0,0.0,-0.30000000000000004,0.0
"(3, 31)",0.0,0.0,0.0,0.0,-0.6000000000000001
"(3, 32)",0.0,0.0,0.0,0.0,0.0
"(5, 13)",0.0,-0.6000000000000001,0.0,0.0,0.9
"(2, 20)",0.0,-1.5,0.0,0.0,0.0
"(4, 17)",0.0,0.0,-0.9,0.6000000000000001,0.0
"(14, 15)",0.0,0.0,0.0,-0.30000000000000004,0.0
"(6, 9)",0.0,-0.6000000000000001,0.0,0.0,0.0
"(6, 10)",0.0,0.6000000000000001,0.0,0.0,0.0
"(3, 33)",-1.2000000000000002,0.0,0.0,0.0,0.0
"(3, 34)",0.0,0.0,1.2000000000000002,-1.8,0.0
"(3, 35)",0.0,0.0,0.0,0.30000000000000004,0.0
"(9, 4)",0.0,0.0,1.5,0.0,0.0
"(5, 14)",-0.30000000000000004,0.0,0.0,0.0,0.0
"(2, 21)",0.0,0.0,-1.2000000000000002,0.0,0.6000000000000001
"(4, 18)",0.0,-0.6000000000000001,0.0,0.0,0.0
"(4, 19)",0.0,0.0,0.0,0.0,0.0
"(4, 20)",0.0,0.0,0.9,0.0,0.0
"(5, 15)",0.0,0.9,0.0,0.0,-0.6000000000000001
"(6, 11)",0.0,0.0,0.0,0.002430000000000001,0.0
"(1, 38)",0.597,0.0,0.0,0.0,0.0
"(13, 6)",0.0,0.30000000000000004,0.29700000000000004,0.0,0.0
"(3, 36)",0.0,0.0,0.0,-1.6800000000000002,0.0
"(3, 37)",0.0,0.0,0.0,0.0,0.11399999999999999
"(3, 38)",0.0,0.0,0.0,0.0,0.0
"(3, 39)",-0.6000000000000001,0.0,0.0,0.30000000000000004,0.0
"(4, 21)",0.0,0.0,0.0,0.0,-0.5724090944700001
"(1, 39)",0.0,0.0,0.0,0.0,0.0
"(3, 40)",-0.546,0.0,0.6000000000000001,0.0,0.0
"(3, 41)",0.0,0.0,0.0,0.0,-0.30000000000000004
"(9, 5)",0.0,0.0,0.0,0.0,0.6000000000000001
"(9, 6)",0.0,0.0,0.0,0.0,0.0
"(3, 42)",0.327,0.0,0.0,0.0,0.0
"(1, 40)",0.0,-0.45366,0.0,0.0,0.0
"(9, 7)",-1.2000000000000002,0.0,0.0,0.0,1.2000000000000002
"(9, 8)",0.0,0.30000000000000004,0.0,0.0,0.0
"(3, 43)",0.0,0.0,0.0,0.0,-0.9
"(4, 22)",0.0,-0.6000000000000001,0.0,0.0,0.0
"(4, 23)",0.0,0.0,0.0,-0.30000000000000004,0.0
"(5, 16)",0.0,0.0,0.0,0.0,-0.8949213
"(15, 2)",0.0,0.0,0.0,0.0,0.0
"(1, 41)",0.0,0.0,0.0,0.0,0.0
"(1, 42)",0.0,0.0,0.0,0.0,0.30000000000000004
"(3, 44)",0.0,0.30000000000000004,0.0,0.0,0.0
"(4, 24)",0.0,-0.6000000000000001,0.6000000000000001,0.0,0.0
"(4, 25)",0.0,0.0,0.0,-1.5,0.0
"(14, 16)",0.0,0.0,0.0,0.0,-0.54
"(14, 17)",0.0,0.0,-0.30000000000000004,0.0,0.0
