(4, [(56, 63), (62, 61), (54, 61), (56, 61)], 0.46, 0.58)
(2, [(56, 63), (56, 61)], 1.0, 0.0)
(1, [(62, 61)], 0.0, 1.0)
(1, [(54, 61)], 0.0, 1.0)
(1, [(56, 61)], 0.0, 1.0)
(3, [(62, 61), (54, 61), (56, 61)], 0.56, 0.59)
(1, [(61, 61)], 0.0, 1.0)
(1, [(53, 62)], 0.0, 1.0)
(1, [(55, 62)], 0.0, 1.0)
(2, [(53, 62), (55, 62)], 1.0, 0.0)
(4, [(54, 67), (56, 65), (56, 67), (62, 67)], 0.46, 0.58)
(2, [(55, 66), (56, 65)], 1.0, 0.0)
(1, [(60, 66)], 0.0, 1.0)
(1, [(57, 67)], 0.0, 1.0)
(4, [(56, 66), (57, 66), (58, 68), (59, 66)], 0.72, 0.3)
(1, [(56, 66)], 0.0, 1.0)
(1, [(57, 66)], 0.0, 1.0)
(1, [(58, 66)], 0.0, 1.0)
(1, [(59, 67)], 0.0, 1.0)
(3, [(57, 65), (57, 65), (59, 67)], 0.65, 0.71)
(1, [(57, 65)], 0.0, 1.0)
(1, [(57, 65)], 0.0, 1.0)
(2, [(57, 65), (57, 65)], 1.0, 1.0)
(2, [(56, 64), (57, 65)], 1.0, 0.0)
(1, [(56, 65)], 0.0, 1.0)
(1, [(55, 63)], 0.0, 1.0)
(1, [(57, 62)], 0.0, 1.0)
(1, [(58, 63)], 0.0, 1.0)
(4, [(54, 67), (56, 65), (62, 67), (56, 67)], 0.46, 0.58)
(1, [(53, 65)], 0.0, 1.0)
(1, [(54, 64)], 0.0, 1.0)
(3, [(54, 65), (55, 65), (59, 67)], 0.61, 0.62)
(1, [(58, 68)], 0.0, 1.0)
(2, [(55, 65), (56, 65)], 1.0, 0.0)
(3, [(56, 66), (56, 66), (58, 68)], 0.65, 0.71)
(2, [(56, 66), (56, 66)], 1.0, 1.0)
(2, [(54, 65), (55, 65)], 1.0, 0.0)
(2, [(53, 64), (54, 65)], 1.0, 0.0)
(1, [(53, 64)], 0.0, 1.0)
(1, [(52, 64)], 0.0, 1.0)
(4, [(56, 65), (54, 67), (56, 67), (62, 67)], 0.46, 0.58)
(2, [(57, 67), (60, 66)], 1.0, 0.0)
(2, [(56, 65), (55, 66)], 1.0, 0.0)
(3, [(56, 65), (55, 66), (57, 67)], 0.83, 0.31)
(3, [(56, 64), (55, 65), (59, 66)], 0.69, 0.51)
(1, [(56, 64)], 0.0, 1.0)
(1, [(55, 65)], 0.0, 1.0)
(1, [(59, 66)], 0.0, 1.0)
(2, [(56, 63), (55, 64)], 1.0, 0.0)
(1, [(58, 65)], 0.0, 1.0)
(1, [(62, 67)], 0.0, 1.0)
(3, [(56, 65), (54, 67), (56, 67)], 0.8, 0.23)
(4, [(56, 65), (54, 67), (62, 67), (56, 67)], 0.46, 0.58)
(2, [(54, 67), (56, 67)], 1.0, 0.0)
(1, [(55, 66)], 0.0, 1.0)
(1, [(56, 67)], 0.0, 1.0)
(2, [(55, 66), (56, 67)], 1.0, 0.0)
(3, [(55, 66), (60, 66), (56, 67)], 0.64, 0.56)
(2, [(55, 66), (60, 66)], 1.0, 0.0)
(1, [(54, 65)], 0.0, 1.0)
(4, [(56, 65), (56, 67), (62, 67), (54, 67)], 0.46, 0.58)
(3, [(56, 65), (56, 67), (54, 67)], 0.8, 0.23)
(3, [(56, 66), (60, 66), (55, 66)], 0.59, 0.62)
(2, [(56, 66), (55, 66)], 1.0, 0.0)
(3, [(56, 65), (59, 66), (54, 65)], 0.47, 0.5)
(2, [(56, 65), (54, 65)], 1.0, 0.0)
(1, [(54, 67)], 0.0, 1.0)
(2, [(56, 65), (56, 67)], 1.0, 0.0)
(3, [(56, 65), (54, 67), (62, 67)], 0.65, 0.51)
(2, [(56, 65), (54, 67)], 1.0, 0.0)
(1, [(59, 64)], 0.0, 1.0)
(1, [(58, 62)], 0.0, 1.0)
(1, [(57, 61)], 0.0, 1.0)
(1, [(56, 60)], 0.0, 1.0)
(1, [(56, 59)], 0.0, 1.0)
(1, [(55, 58)], 0.0, 1.0)
(1, [(54, 57)], 0.0, 1.0)
(1, [(53, 55)], 0.0, 1.0)
(1, [(53, 54)], 0.0, 1.0)
(1, [(52, 53)], 0.0, 1.0)
(1, [(51, 52)], 0.0, 1.0)
(1, [(50, 51)], 0.0, 1.0)
(1, [(50, 50)], 0.0, 1.0)
(3, [(56, 66), (55, 66), (60, 66)], 0.59, 0.62)
(3, [(55, 65), (54, 65), (59, 66)], 0.6, 0.62)
(2, [(56, 65), (55, 65)], 1.0, 0.0)
(2, [(58, 65), (57, 66)], 1.0, 0.0)
(1, [(57, 64)], 0.0, 1.0)
(3, [(54, 67), (56, 65), (56, 67)], 0.8, 0.23)
(3, [(53, 65), (60, 67), (55, 65)], 0.56, 0.57)
(1, [(60, 67)], 0.0, 1.0)
(2, [(56, 65), (56, 65)], 1.0, 1.0)
(2, [(57, 65), (58, 65)], 1.0, 0.0)
(2, [(57, 66), (57, 65)], 1.0, 0.0)
(2, [(56, 65), (56, 64)], 1.0, 0.0)
(2, [(56, 64), (56, 63)], 1.0, 0.0)
(2, [(55, 62), (55, 61)], 1.0, 0.0)
(2, [(55, 61), (55, 60)], 1.0, 0.0)
(2, [(54, 60), (54, 59)], 1.0, 0.0)
(2, [(53, 58), (54, 57)], 1.0, 0.0)
(2, [(53, 57), (53, 56)], 1.0, 0.0)
(2, [(52, 56), (52, 55)], 1.0, 0.0)
(2, [(52, 55), (52, 54)], 1.0, 0.0)
(2, [(51, 53), (51, 52)], 1.0, 0.0)
(1, [(51, 51)], 0.0, 1.0)
(2, [(50, 50), (50, 50)], 1.0, 1.0)
(2, [(50, 51), (50, 50)], 1.0, 0.0)
(2, [(50, 50), (50, 49)], 1.0, 0.0)
(1, [(50, 49)], 0.0, 1.0)
(4, [(56, 65), (56, 67), (54, 67), (62, 67)], 0.46, 0.58)
(1, [(59, 68)], 0.0, 1.0)
(3, [(56, 66), (55, 66), (59, 68)], 0.61, 0.6)
(2, [(58, 65), (58, 65)], 1.0, 1.0)
(2, [(58, 64), (58, 63)], 1.0, 0.0)
(2, [(58, 64), (57, 64)], 1.0, 0.0)
(4, [(55, 66), (60, 66), (56, 66), (56, 67)], 0.44, 0.62)
(4, [(55, 66), (59, 67), (56, 66), (56, 66)], 0.36, 0.72)
(4, [(57, 66), (59, 67), (58, 66), (57, 66)], 0.53, 0.71)
(3, [(58, 65), (58, 66), (58, 67)], 0.29, 0.42)
(3, [(56, 65), (57, 66), (57, 67)], 0.56, 0.45)
(2, [(57, 65), (57, 67)], 1.0, 0.0)
(2, [(57, 64), (57, 65)], 1.0, 0.0)
(2, [(56, 63), (56, 64)], 1.0, 0.0)
(2, [(55, 62), (56, 63)], 1.0, 0.0)
(2, [(55, 60), (55, 62)], 1.0, 0.0)
(2, [(54, 59), (54, 60)], 1.0, 0.0)
