(2, [(54, 61), (56, 61)], 1.0, 0.0)
(1, [(62, 61)], 0.0, 1.0)
(1, [(56, 63)], 0.0, 1.0)
(1, [(54, 61)], 0.0, 1.0)
(2, [(56, 63), (56, 61)], 1.0, 0.0)
(4, [(55, 64), (61, 61), (53, 62), (55, 62)], 0.46, 0.59)
(1, [(55, 64)], 0.0, 1.0)
(1, [(61, 61)], 0.0, 1.0)
(2, [(53, 62), (55, 62)], 1.0, 0.0)
(3, [(56, 63), (60, 60), (56, 62)], 0.65, 0.6)
(1, [(56, 62)], 0.0, 1.0)
(2, [(56, 63), (56, 62)], 1.0, 0.0)
(1, [(55, 63)], 0.0, 1.0)
(4, [(62, 67), (56, 65), (54, 67), (56, 67)], 0.46, 0.58)
(3, [(56, 65), (54, 67), (56, 67)], 0.8, 0.23)
(1, [(62, 67)], 0.0, 1.0)
(4, [(61, 67), (56, 65), (54, 67), (56, 67)], 0.47, 0.55)
(3, [(61, 67), (57, 65), (55, 67)], 0.69, 0.43)
(2, [(57, 65), (55, 67)], 1.0, 0.0)
(1, [(61, 67)], 0.0, 1.0)
(1, [(58, 65)], 0.0, 1.0)
(1, [(56, 67)], 0.0, 1.0)
(1, [(57, 66)], 0.0, 1.0)
(3, [(61, 67), (58, 65), (57, 66)], 0.69, 0.51)
(2, [(61, 67), (58, 65)], 1.0, 0.0)
(1, [(59, 66)], 0.0, 1.0)
(3, [(54, 67), (56, 65), (56, 67)], 0.8, 0.23)
(1, [(54, 67)], 0.0, 1.0)
(1, [(56, 65)], 0.0, 1.0)
(3, [(55, 66), (56, 66), (56, 67)], 0.8, 0.23)
(1, [(60, 66)], 0.0, 1.0)
(1, [(59, 67)], 0.0, 1.0)
(1, [(55, 66)], 0.0, 1.0)
(1, [(56, 66)], 0.0, 1.0)
(1, [(56, 66)], 0.0, 1.0)
(3, [(59, 67), (56, 66), (56, 66)], 0.65, 0.71)
(3, [(59, 66), (56, 65), (56, 65)], 0.65, 0.71)
(2, [(56, 65), (56, 65)], 1.0, 1.0)
(2, [(55, 64), (56, 65)], 1.0, 0.0)
(2, [(57, 65), (57, 65)], 1.0, 1.0)
(1, [(57, 64)], 0.0, 1.0)
(4, [(54, 67), (62, 67), (56, 65), (56, 67)], 0.46, 0.58)
(2, [(56, 65), (56, 67)], 1.0, 0.0)
(1, [(53, 66)], 0.0, 1.0)
(1, [(60, 67)], 0.0, 1.0)
(1, [(55, 65)], 0.0, 1.0)
(3, [(53, 66), (55, 63), (55, 65)], 0.65, 0.36)
(3, [(53, 66), (55, 64), (55, 65)], 0.65, 0.51)
(3, [(52, 64), (55, 64), (55, 65)], 0.7, 0.53)
(1, [(53, 64)], 0.0, 1.0)
(1, [(54, 64)], 0.0, 1.0)
(3, [(55, 64), (56, 64), (58, 66)], 0.61, 0.56)
(1, [(57, 65)], 0.0, 1.0)
(1, [(58, 66)], 0.0, 1.0)
(2, [(56, 65), (57, 65)], 1.0, 0.0)
(2, [(58, 65), (58, 65)], 1.0, 1.0)
(1, [(58, 64)], 0.0, 1.0)
(2, [(58, 64), (58, 65)], 1.0, 0.0)
(2, [(56, 67), (56, 65)], 1.0, 0.0)
(3, [(54, 67), (56, 67), (56, 65)], 0.8, 0.23)
(3, [(53, 65), (55, 65), (55, 64)], 0.74, 0.44)
(1, [(53, 65)], 0.0, 1.0)
(4, [(60, 67), (53, 65), (55, 65), (55, 64)], 0.4, 0.64)
(3, [(60, 67), (55, 66), (56, 65)], 0.67, 0.56)
(2, [(55, 65), (56, 65)], 1.0, 0.0)
(2, [(55, 65), (57, 66)], 1.0, 0.0)
(4, [(56, 67), (54, 67), (56, 65), (62, 67)], 0.46, 0.58)
(3, [(56, 67), (54, 67), (56, 65)], 0.8, 0.23)
(2, [(53, 65), (54, 64)], 1.0, 0.0)
(2, [(53, 64), (55, 65)], 1.0, 0.0)
(2, [(53, 63), (55, 64)], 1.0, 0.0)
(2, [(53, 64), (55, 64)], 1.0, 0.0)
(1, [(56, 64)], 0.0, 1.0)
(4, [(62, 67), (54, 67), (56, 67), (56, 65)], 0.46, 0.58)
(4, [(61, 67), (54, 67), (56, 67), (56, 65)], 0.47, 0.55)
(3, [(61, 67), (54, 67), (56, 67)], 0.53, 0.57)
(2, [(55, 67), (57, 67)], 1.0, 0.0)
(2, [(54, 66), (58, 67)], 1.0, 0.0)
(2, [(55, 66), (58, 67)], 1.0, 0.0)
(2, [(57, 66), (58, 67)], 1.0, 0.0)
(4, [(54, 67), (62, 67), (56, 67), (56, 65)], 0.46, 0.58)
(4, [(53, 65), (60, 67), (54, 67), (55, 64)], 0.59, 0.53)
(4, [(54, 65), (59, 68), (55, 65), (55, 65)], 0.41, 0.73)
(1, [(59, 68)], 0.0, 1.0)
(3, [(54, 65), (55, 65), (55, 65)], 0.65, 0.71)
(1, [(54, 65)], 0.0, 1.0)
(4, [(56, 65), (59, 68), (56, 66), (56, 65)], 0.45, 0.73)
(3, [(59, 68), (56, 66), (56, 65)], 0.64, 0.59)
(3, [(59, 68), (58, 66), (58, 65)], 0.54, 0.55)
(2, [(58, 66), (58, 65)], 1.0, 0.0)
(3, [(54, 67), (61, 67), (56, 65)], 0.67, 0.48)
(1, [(57, 63)], 0.0, 1.0)
(1, [(58, 63)], 0.0, 1.0)
(4, [(56, 67), (55, 66), (56, 66), (60, 66)], 0.44, 0.62)
(3, [(55, 66), (56, 66), (60, 66)], 0.59, 0.62)
(3, [(56, 66), (57, 66), (59, 67)], 0.54, 0.55)
(2, [(57, 67), (58, 66)], 1.0, 0.0)
(2, [(58, 67), (57, 66)], 1.0, 0.0)
(1, [(58, 67)], 0.0, 1.0)
(4, [(56, 65), (54, 67), (62, 67), (56, 67)], 0.46, 0.58)
(3, [(54, 64), (53, 66), (54, 66)], 0.74, 0.44)
(4, [(54, 65), (53, 65), (60, 66), (54, 65)], 0.4, 0.74)
(3, [(54, 65), (54, 65), (59, 67)], 0.65, 0.71)
