step[0]
	0 -5 0 0 -1.7 0.0 0 0
step[596]
	0 0 0 0 0 0 0 0
step[606]
	0 0 0 0 -10.2 0.0 0 0
step[616]
	0 0 10 0 -6.8 13.6 0 0
step[626]
	5 0 10 0 -10.2 11.9 5 0
step[636]
	0 -5 0 0 -8.5 0.0 5 0
step[646]
	0 0 10 0 -6.8 10.2 0 0
step[656]
	0 0 10 0 -6.8 10.2 0 0
step[666]
	0 0 0 0 -6.8 0.0 0 0
step[676]
	0 -5 0 0 -8.5 0.0 5 0
step[686]
	0 0 10 0 0.0 6.8 0 0
step[696]
	0 0 0 0 -6.8 3.4 0 0
step[706]
	0 0 0 0 -3.4 3.4 0 0
step[716]
	0 -5 10 0 -1.7 3.4 0 0
step[726]
	0 0 0 0 -6.8 0.0 5 0
step[736]
	0 0 0 0 -6.8 3.4 0 0
step[746]
	5 0 10 0 0.0 1.7 5 0
step[756]
	0 0 0 0 -3.4 0.0 0 0
step[766]
	0 0 0 0 -3.4 3.4 0 0
step[776]
	0 0 10 0 0.0 3.4 0 0
step[786]
	5 0 0 0 -3.4 1.7 5 0
step[796]
	0 0 0 0 0.0 0.0 0 0
step[806]
	0 -5 0 0 -1.7 0.0 0 0
step[808]
	0 0 0 0 0 0 0 0
step[818]
	0 0 0 0 -13.6 13.6 0 0
step[828]
	0 0 0 0 -6.8 10.2 0 0
step[838]
	0 0 0 -10 -6.8 3.4 0 0
step[848]
	0 0 0 0 -13.6 13.6 0 0
step[858]
	0 -5 0 0 -11.9 3.4 0 0
step[868]
	5 0 10 0 0.0 5.1 5 0
step[878]
	0 0 0 0 -10.2 10.2 0 0
step[888]
	0 -5 0 0 -8.5 0.0 0 0
step[898]
	0 0 0 0 -6.8 6.8 0 0
step[908]
	0 -5 0 0 -1.7 0.0 10 0
step[918]
	0 0 0 0 -6.8 3.4 0 0
step[928]
	0 0 0 0 -3.4 0.0 0 0
step[938]
	0 0 0 0 -3.4 3.4 0 0
step[948]
	5 0 0 0 -6.8 1.7 0 0
step[958]
	0 -5 0 0 -1.7 0.0 0 0
step[960]
	0 0 0 0 0 0 0 0
step[970]
	0 0 0 0 -13.6 13.6 0 0
step[980]
	0 0 0 0 -13.6 13.6 0 0
step[990]
	0 0 0 0 -3.4 3.4 0 0
step[1000]
	0 -5 0 0 -8.5 0.0 0 0
step[1010]
	5 0 10 0 -6.8 8.5 5 0
step[1020]
	0 0 10 0 -6.8 10.2 0 0
step[1030]
	0 0 0 0 -6.8 0.0 0 0
step[1040]
	0 0 0 0 -10.2 0.0 5 0
step[1050]
	0 0 10 0 -6.8 10.2 0 0
step[1060]
	0 -5 10 0 -5.1 10.2 0 0
step[1070]
	0 0 0 0 -6.8 0.0 0 0
step[1080]
	5 0 10 0 -3.4 5.1 5 0
step[1090]
	0 0 10 0 0.0 6.8 0 0
step[1100]
	0 -5 10 0 -1.7 3.4 0 0
step[1110]
	0 0 0 0 0.0 0.0 0 0
step[1120]
	5 0 0 0 -3.4 1.7 0 0
step[1130]
	0 0 0 0 0.0 0.0 0 0
step[1140]
	0 0 0 0 -3.4 3.4 0 0
step[1150]
	0 0 0 0 0.0 0.0 0 0
step[1160]
	0 -5 10 0 -1.7 3.4 0 0
step[1162]
	0 0 0 0 0 0 0 0
step[1172]
	0 0 0 0 -13.6 13.6 0 0
step[1182]
	0 0 0 0 -10.2 13.6 0 0
step[1192]
	0 0 0 -10 -3.4 0.0 0 0
step[1202]
	5 -5 0 0 -8.5 11.9 10 0
step[1212]
	0 0 0 0 -10.2 10.2 0 0
step[1222]
	0 0 0 0 0.0 0.0 0 0
step[1232]
	0 0 0 0 -10.2 10.2 0 0
step[1242]
	0 0 0 0 -10.2 10.2 0 0
step[1252]
	0 0 0 0 0.0 3.4 0 0
step[1262]
	5 0 0 -10 -6.8 5.1 0 0
step[1272]
	0 -10 0 0 -3.4 6.8 5 0
step[1282]
	0 0 0 0 0.0 0.0 0 0
step[1292]
	0 0 0 0 0.0 0.0 0 0
step[1302]
	0 0 0 0 0.0 0.0 0 0
step[1312]
	0 0 0 0 -3.4 3.4 0 0
step[1322]
	0 0 0 0 -3.4 3.4 0 0
step[1332]
	0 0 0 0 0.0 0.0 0 0
step[1342]
	5 0 0 0 0.0 1.7 0 0
step[1352]
	0 0 0 0 0.0 0.0 0 0
step[1362]
	0 0 0 0 0.0 0.0 0 0
step[1372]
	0 0 0 0 0.0 0.0 0 0
step[1382]
	0 0 0 0 0.0 3.4 0 0
step[1392]
	0 0 0 -10 -3.4 0.0 0 0
step[1402]
	0 0 0 0 -3.4 3.4 0 0
step[1412]
	5 0 0 0 0.0 1.7 0 0
step[1422]
	0 0 0 0 0.0 0.0 0 0
step[1432]
	0 0 0 0 0.0 0.0 0 0
step[1442]
	0 0 0 0 0.0 0.0 0 0
step[1452]
	0 0 0 0 0.0 0.0 0 0
step[1462]
	0 0 0 0 0.0 0.0 0 0
step[1472]
	0 0 0 0 0.0 0.0 0 0
step[1482]
	0 0 0 0 0.0 0.0 0 0
step[1492]
	0 0 0 0 0.0 0.0 0 0
step[1502]
	0 0 0 0 0.0 0.0 0 0
step[1512]
	0 0 0 0 0.0 0.0 0 0
step[1522]
	0 0 0 0 0.0 0.0 0 0
step[1532]
	0 0 0 0 0.0 0.0 0 0
step[1542]
	0 0 0 0 0.0 0.0 0 0
step[1552]
	0 0 0 0 0.0 0.0 0 0
step[1562]
	0 0 0 0 0.0 0.0 0 0
step[1572]
	0 0 0 0 0.0 0.0 0 0
step[1582]
	0 0 0 0 0.0 0.0 0 0
step[1592]
	0 0 0 0 0.0 0.0 0 0
step[1602]
	0 0 0 0 0.0 0.0 0 0
step[1612]
	0 0 0 0 0.0 0.0 0 0
step[1622]
	0 0 0 0 0.0 0.0 0 0
step[1632]
	0 0 0 0 0.0 0.0 0 0
step[1642]
	0 0 0 0 0.0 0.0 0 0
step[1652]
	0 0 0 0 0.0 0.0 0 0
step[1662]
	0 0 0 0 0.0 0.0 0 0
step[1672]
	0 0 0 0 0.0 0.0 0 0
step[1682]
	0 0 0 0 0.0 0.0 0 0
step[1692]
	0 0 0 0 0.0 0.0 0 0
step[1702]
	0 0 0 0 0.0 0.0 0 0
step[1712]
	0 0 0 0 0.0 0.0 0 0
step[1722]
	0 0 0 0 0.0 0.0 0 0
step[1732]
	0 0 0 0 0.0 0.0 0 0
step[1742]
	0 0 0 0 0.0 0.0 0 0
step[1752]
	0 0 0 0 0.0 0.0 0 0
step[1762]
	0 0 0 0 0.0 0.0 0 0
step[1772]
	0 0 0 0 0.0 0.0 0 0
step[1782]
	0 0 0 0 0.0 0.0 0 0
step[1792]
	0 0 0 0 0.0 0.0 0 0
step[1802]
	0 0 0 0 0.0 0.0 0 0
step[1812]
	0 0 0 0 0.0 0.0 0 0
step[1822]
	0 0 0 0 0.0 0.0 0 0
step[1832]
	0 0 0 0 0.0 0.0 0 0
step[1842]
	0 0 0 0 0.0 0.0 0 0
step[1852]
	0 0 0 0 0.0 0.0 0 0
step[1862]
	0 0 0 0 0.0 0.0 0 0
step[1872]
	0 0 0 0 0.0 0.0 0 0
step[1882]
	0 0 0 0 0.0 0.0 0 0
step[1892]
	0 0 0 0 0.0 0.0 0 0
step[1902]
	0 0 0 0 0.0 0.0 0 0
step[1912]
	0 0 0 0 0.0 0.0 0 0
step[1922]
	0 0 0 0 0.0 0.0 0 0
step[1932]
	0 0 0 0 0.0 0.0 0 0
step[1942]
	0 0 0 0 0.0 0.0 0 0
step[1952]
	0 0 0 0 0.0 0.0 0 0
step[1962]
	0 0 0 0 0.0 0.0 0 0
step[1972]
	0 0 0 0 0.0 0.0 0 0
step[1982]
	0 0 0 0 0.0 0.0 0 0
step[1992]
	0 0 0 0 0.0 0.0 0 0
step[2002]
	0 0 0 0 0.0 0.0 0 0
step[2012]
	0 0 0 0 0.0 0.0 0 0
step[2022]
	0 0 0 0 0.0 0.0 0 0
step[2032]
	0 0 0 0 0.0 0.0 0 0
step[2042]
	0 0 0 0 0.0 0.0 0 0
step[2052]
	0 0 0 0 0.0 0.0 0 0
step[2062]
	0 0 0 0 0.0 0.0 0 0
step[2072]
	0 0 0 0 0.0 0.0 0 0
step[2082]
	0 0 0 0 0.0 0.0 0 0
step[2092]
	0 0 0 0 0.0 0.0 0 0
step[2102]
	0 0 0 0 0.0 0.0 0 0
step[2112]
	0 0 0 0 0.0 0.0 0 0
step[2122]
	0 0 0 0 0.0 0.0 0 0
step[2132]
	0 0 0 0 0.0 0.0 0 0
step[2142]
	0 0 0 0 0.0 0.0 0 0
step[2152]
	0 0 0 0 0.0 0.0 0 0
step[2162]
	0 0 0 0 0.0 0.0 0 0
step[2172]
	0 0 0 0 0.0 0.0 0 0
step[2182]
	0 0 0 0 0.0 0.0 0 0
step[2192]
	0 0 0 0 0.0 0.0 0 0
step[2202]
	0 0 0 0 0.0 0.0 0 0
step[2212]
	0 0 0 0 0.0 0.0 0 0
step[2222]
	0 0 0 0 0.0 0.0 0 0
step[2232]
	0 0 0 0 0.0 0.0 0 0
step[2242]
	0 0 0 0 0.0 0.0 0 0
step[2252]
	0 0 0 0 0.0 0.0 0 0
step[2262]
	0 0 0 0 0.0 0.0 0 0
step[2272]
	0 0 0 0 0.0 0.0 0 0
step[2282]
	0 0 0 0 0.0 0.0 0 0
step[2292]
	0 0 0 0 0.0 0.0 0 0
step[2302]
	0 0 0 0 0.0 0.0 0 0
step[2312]
	0 0 0 0 0.0 0.0 0 0
step[2322]
	0 0 0 0 0.0 0.0 0 0
step[2332]
	0 0 0 0 0.0 0.0 0 0
step[2342]
	0 0 0 0 0.0 0.0 0 0
step[2352]
	0 0 0 0 0.0 0.0 0 0
step[2362]
	0 0 0 0 0.0 0.0 0 0
step[2372]
	0 0 0 0 0.0 0.0 0 0
step[2382]
	0 0 0 0 0.0 0.0 0 0
step[2392]
	0 0 0 0 0.0 0.0 0 0
step[2402]
	0 0 0 0 0.0 0.0 0 0
step[2412]
	0 0 0 0 0.0 0.0 0 0
step[2422]
	0 0 0 0 0.0 0.0 0 0
step[2432]
	0 0 0 0 0.0 0.0 0 0
step[2442]
	0 0 0 0 0.0 0.0 0 0
step[2452]
	0 0 0 0 0.0 0.0 0 0
step[2462]
	0 0 0 0 0.0 0.0 0 0
step[2472]
	0 0 0 0 0.0 0.0 0 0
step[2482]
	0 0 0 0 0.0 0.0 0 0
step[2492]
	0 0 0 0 0.0 0.0 0 0
step[2502]
	0 0 0 0 0.0 0.0 0 0
step[2512]
	0 0 0 0 0.0 0.0 0 0
step[2522]
	0 0 0 0 0.0 0.0 0 0
step[2532]
	0 0 0 0 0.0 0.0 0 0
step[2542]
	0 0 0 0 0.0 0.0 0 0
step[2552]
	0 0 0 0 0.0 0.0 0 0
step[2562]
	0 0 0 0 0.0 0.0 0 0
step[2572]
	0 0 0 0 0.0 0.0 0 0
step[2582]
	0 0 0 0 0.0 0.0 0 0
step[2592]
	0 0 0 0 0.0 0.0 0 0
step[2602]
	0 0 0 0 0.0 0.0 0 0
step[2612]
	0 0 0 0 0.0 0.0 0 0
step[2622]
	0 0 0 0 0.0 0.0 0 0
step[2632]
	0 0 0 0 0.0 0.0 0 0
step[2642]
	0 0 0 0 0.0 0.0 0 0
step[2652]
	0 0 0 0 0.0 0.0 0 0
step[2662]
	0 0 0 0 0.0 0.0 0 0
step[2672]
	0 0 0 0 0.0 0.0 0 0
step[2682]
	0 0 0 0 0.0 0.0 0 0
step[2692]
	0 0 0 0 0.0 0.0 0 0
step[2702]
	0 0 0 0 0.0 0.0 0 0
step[2712]
	0 0 0 0 0.0 0.0 0 0
step[2722]
	0 0 0 0 0.0 0.0 0 0
step[2732]
	0 0 0 0 0.0 0.0 0 0
step[2742]
	0 0 0 0 0.0 0.0 0 0
step[2752]
	0 0 0 0 0.0 0.0 0 0
step[2762]
	0 0 0 0 0.0 0.0 0 0
step[2772]
	0 0 0 0 0.0 0.0 0 0
step[2782]
	0 0 0 0 0.0 0.0 0 0
step[2792]
	0 0 0 0 0.0 0.0 0 0
step[2802]
	0 0 0 0 0.0 0.0 0 0
step[2812]
	0 0 0 0 0.0 0.0 0 0
step[2822]
	0 0 0 0 0.0 0.0 0 0
step[2832]
	0 0 0 0 0.0 0.0 0 0
step[2842]
	0 0 0 0 0.0 0.0 0 0
step[2852]
	0 0 0 0 0.0 0.0 0 0
step[2862]
	0 0 0 0 0.0 0.0 0 0
step[2872]
	0 0 0 0 0.0 0.0 0 0
step[2882]
	0 0 0 0 0.0 0.0 0 0
step[2892]
	0 0 0 0 0.0 0.0 0 0
step[2902]
	0 0 0 0 0.0 0.0 0 0
step[2912]
	0 0 0 0 0.0 0.0 0 0
step[2922]
	0 0 0 0 0.0 0.0 0 0
step[2932]
	0 0 0 0 0.0 0.0 0 0
step[2942]
	0 0 0 0 0.0 0.0 0 0
step[2952]
	0 0 0 0 0.0 0.0 0 0
step[2962]
	0 0 0 0 0.0 0.0 0 0
step[2972]
	0 0 0 0 0.0 0.0 0 0
step[2982]
	0 0 0 0 0.0 0.0 0 0
step[2992]
	0 0 0 0 0.0 0.0 0 0
step[3002]
	0 0 0 0 0.0 0.0 0 0
step[3012]
	0 0 0 0 0.0 0.0 0 0
step[3022]
	0 0 0 0 0.0 0.0 0 0
step[3032]
	0 0 0 0 0.0 0.0 0 0
step[3042]
	0 0 0 0 0.0 0.0 0 0
step[3052]
	0 0 0 0 0.0 0.0 0 0
step[3062]
	0 0 0 0 0.0 0.0 0 0
step[3072]
	0 0 0 0 0.0 0.0 0 0
step[3082]
	0 0 0 0 0.0 0.0 0 0
step[3092]
	0 0 0 0 0.0 0.0 0 0
step[3102]
	0 0 0 0 0.0 0.0 0 0
step[3112]
	0 0 0 0 0.0 0.0 0 0
step[3122]
	0 0 0 0 0.0 0.0 0 0
step[3132]
	0 0 0 0 0.0 0.0 0 0
step[3142]
	0 0 0 0 0.0 0.0 0 0
step[3152]
	0 0 0 0 0.0 0.0 0 0
step[3162]
	0 0 0 0 0.0 0.0 0 0
step[3172]
	0 0 0 0 0.0 0.0 0 0
step[3182]
	0 0 0 0 0.0 0.0 0 0
step[3192]
	0 0 0 0 0.0 0.0 0 0
step[3202]
	0 0 0 0 0.0 0.0 0 0
step[3212]
	0 0 0 0 0.0 0.0 0 0
step[3222]
	0 0 0 0 0.0 0.0 0 0
step[3232]
	0 0 0 0 0.0 0.0 0 0
step[3242]
	0 0 0 0 0.0 0.0 0 0
step[3252]
	0 0 0 0 0.0 0.0 0 0
step[3262]
	0 0 0 0 0.0 0.0 0 0
step[3272]
	0 0 0 0 0.0 0.0 0 0
step[3282]
	0 0 0 0 0.0 0.0 0 0
step[3292]
	0 0 0 0 0.0 0.0 0 0
step[3302]
	0 0 0 0 0.0 0.0 0 0
step[3312]
	0 0 0 0 0.0 0.0 0 0
step[3322]
	0 0 0 0 0.0 0.0 0 0
step[3332]
	0 0 0 0 0.0 0.0 0 0
step[3342]
	0 0 0 0 0.0 0.0 0 0
step[3352]
	0 0 0 0 0.0 0.0 0 0
step[3362]
	0 0 0 0 0.0 0.0 0 0
step[3372]
	0 0 0 0 0.0 0.0 0 0
step[3382]
	0 0 0 0 0.0 0.0 0 0
step[3392]
	0 0 0 0 0.0 0.0 0 0
step[3402]
	0 0 0 0 0.0 0.0 0 0
step[3412]
	0 0 0 0 0.0 0.0 0 0
step[3422]
	0 0 0 0 0.0 0.0 0 0
step[3432]
	0 0 0 0 0.0 0.0 0 0
step[3442]
	0 0 0 0 0.0 0.0 0 0
step[3452]
	0 0 0 0 0.0 0.0 0 0
step[3462]
	0 0 0 0 0.0 0.0 0 0
step[3472]
	0 0 0 0 0.0 0.0 0 0
step[3482]
	0 0 0 0 0.0 0.0 0 0
step[3492]
	0 0 0 0 0.0 0.0 0 0
step[3502]
	0 0 0 0 0.0 0.0 0 0
step[3512]
	0 0 0 0 0.0 0.0 0 0
step[3522]
	0 0 0 0 0.0 0.0 0 0
step[3532]
	0 0 0 0 0.0 0.0 0 0
step[3542]
	0 0 0 0 0.0 0.0 0 0
step[3552]
	0 0 0 0 0.0 0.0 0 0
step[3562]
	0 0 0 0 0.0 0.0 0 0
step[3572]
	0 0 0 0 0.0 0.0 0 0
step[3582]
	0 0 0 0 0.0 0.0 0 0
step[3592]
	0 0 0 0 0.0 0.0 0 0
step[3602]
	0 0 0 0 0.0 0.0 0 0
step[3612]
	0 0 0 0 0.0 0.0 0 0
step[3622]
	0 0 0 0 0.0 0.0 0 0
step[3632]
	0 0 0 0 0.0 0.0 0 0
step[3642]
	0 0 0 0 0.0 0.0 0 0
step[3652]
	0 0 0 0 0.0 0.0 0 0
step[3662]
	0 0 0 0 0.0 0.0 0 0
step[3672]
	0 0 0 0 0.0 0.0 0 0
step[3682]
	0 0 0 0 0.0 0.0 0 0
step[3692]
	0 0 0 0 0.0 0.0 0 0
step[3702]
	0 0 0 0 0.0 0.0 0 0
step[3712]
	0 0 0 0 0.0 0.0 0 0
step[3722]
	0 0 0 0 0.0 0.0 0 0
step[3732]
	0 0 0 0 0.0 0.0 0 0
step[3742]
	0 0 0 0 0.0 0.0 0 0
step[3752]
	0 0 0 0 0.0 0.0 0 0
step[3762]
	0 0 0 0 0.0 0.0 0 0
step[3772]
	0 0 0 0 0.0 0.0 0 0
step[3782]
	0 0 0 0 0.0 0.0 0 0
step[3792]
	0 0 0 0 0.0 0.0 0 0
step[3802]
	0 0 0 0 0.0 0.0 0 0
step[3812]
	0 0 0 0 0.0 0.0 0 0
step[3822]
	0 0 0 0 0.0 0.0 0 0
step[3832]
	0 0 0 0 0.0 0.0 0 0
step[3842]
	0 0 0 0 0.0 0.0 0 0
step[3852]
	0 0 0 0 0.0 0.0 0 0
step[3862]
	0 0 0 0 0.0 0.0 0 0
step[3872]
	0 0 0 0 0.0 0.0 0 0
step[3882]
	0 0 0 0 0.0 0.0 0 0
step[3892]
	0 0 0 0 0.0 0.0 0 0
step[3902]
	0 0 0 0 0.0 0.0 0 0
step[3912]
	0 0 0 0 0.0 0.0 0 0
step[3922]
	0 0 0 0 0.0 0.0 0 0
step[3932]
	0 0 0 0 0.0 0.0 0 0
step[3942]
	0 0 0 0 0.0 0.0 0 0
step[3952]
	0 0 0 0 0.0 0.0 0 0
step[3962]
	0 0 0 0 0.0 0.0 0 0
step[3972]
	0 0 0 0 0.0 0.0 0 0
step[3982]
	0 0 0 0 0.0 0.0 0 0
step[3992]
	0 0 0 0 0.0 0.0 0 0
step[4002]
	0 0 0 0 0.0 0.0 0 0
step[4012]
	0 0 0 0 0.0 0.0 0 0
step[4022]
	0 0 0 0 0.0 0.0 0 0
step[4032]
	0 0 0 0 0.0 0.0 0 0
step[4042]
	0 0 0 0 0.0 0.0 0 0
step[4052]
	0 0 0 0 0.0 0.0 0 0
step[4062]
	0 0 0 0 0.0 0.0 0 0
step[4072]
	0 0 0 0 0.0 0.0 0 0
step[4082]
	0 0 0 0 0.0 0.0 0 0
step[4092]
	0 0 0 0 0.0 0.0 0 0
step[4102]
	0 0 0 0 0.0 0.0 0 0
step[4112]
	0 0 0 0 0.0 0.0 0 0
step[4122]
	0 0 0 0 0.0 0.0 0 0
step[4132]
	0 0 0 0 0.0 0.0 0 0
step[4142]
	0 0 0 0 0.0 0.0 0 0
step[4152]
	0 0 0 0 0.0 0.0 0 0
step[4162]
	0 0 0 0 0.0 0.0 0 0
step[4164]
	0 0 0 0 0 0 0 0
step[4174]
	0 0 0 0 -13.6 13.6 0 0
step[4184]
	0 0 0 0 -13.6 3.4 0 0
step[4194]
	0 0 10 0 -3.4 10.2 0 0
step[4204]
	0 -5 0 0 -8.5 0.0 0 0
step[4214]
	0 0 0 0 -10.2 10.2 0 0
step[4224]
	5 0 0 0 -6.8 5.1 5 0
step[4234]
	0 0 0 0 -6.8 0.0 5 0
step[4244]
	0 0 0 0 -10.2 10.2 0 0
step[4254]
	0 0 10 0 -6.8 10.2 0 0
step[4264]
	0 -5 0 0 -5.1 0.0 5 0
step[4274]
	0 0 0 0 -6.8 0.0 5 0
step[4284]
	0 -5 0 0 -5.1 0.0 10 0
step[4294]
	0 0 0 0 -3.4 3.4 0 0
step[4304]
	0 -5 0 0 -1.7 0.0 0 0
step[4306]
	0 0 0 0 0 0 0 0
step[4316]
	0 0 0 0 -13.6 13.6 0 0
step[4326]
	0 0 0 0 -6.8 13.6 0 0
step[4336]
	0 0 0 -10 -6.8 3.4 0 0
step[4346]
	5 0 0 -10 -10.2 8.5 5 0
step[4356]
	0 -5 0 0 -8.5 13.6 0 0
step[4366]
	0 0 0 0 0.0 0.0 0 0
step[4376]
	0 0 0 -10 -10.2 6.8 5 0
step[4386]
	5 -5 0 -10 -5.1 1.7 10 0
step[4396]
	0 0 0 0 0.0 6.8 0 0
step[4406]
	0 0 0 0 -3.4 3.4 0 0
step[4416]
	0 0 0 0 -3.4 3.4 0 0
step[4426]
	0 0 0 0 0.0 6.8 0 0
step[4436]
	5 0 0 0 -3.4 5.1 5 0
step[4446]
	0 0 0 0 0.0 0.0 0 0
step[4456]
	0 0 0 0 0.0 0.0 0 0
step[4466]
	0 0 0 0 -3.4 3.4 0 0
step[4476]
	0 0 0 0 0.0 0.0 0 0
step[4486]
	0 0 0 0 -3.4 6.8 0 0
step[4496]
	5 0 0 0 -3.4 5.1 0 0
step[4506]
	0 0 0 0 0.0 0.0 0 0
step[4516]
	0 0 0 0 0.0 0.0 0 0
step[4526]
	0 0 0 0 0.0 0.0 0 0
step[4536]
	0 0 0 0 0.0 0.0 0 0
step[4546]
	0 0 0 0 0.0 0.0 0 0
step[4556]
	0 0 0 0 0.0 0.0 0 0
step[4566]
	0 0 0 0 0.0 0.0 0 0
step[4576]
	0 0 0 0 0.0 0.0 0 0
step[4586]
	0 0 0 0 0.0 0.0 0 0
step[4596]
	0 0 0 0 0.0 0.0 0 0
step[4606]
	0 0 0 0 0.0 0.0 0 0
step[4616]
	0 0 0 0 0.0 0.0 0 0
step[4626]
	0 0 0 0 0.0 0.0 0 0
step[4636]
	0 0 0 0 0.0 0.0 0 0
step[4646]
	0 0 0 0 0.0 0.0 0 0
step[4656]
	0 0 0 0 0.0 0.0 0 0
step[4666]
	0 0 0 0 0.0 0.0 0 0
step[4676]
	0 0 0 0 0.0 0.0 0 0
step[4686]
	0 0 0 0 0.0 0.0 0 0
step[4696]
	0 0 0 0 0.0 0.0 0 0
step[4706]
	0 0 0 0 0.0 0.0 0 0
step[4716]
	0 0 0 0 0.0 0.0 0 0
step[4726]
	0 0 0 0 0.0 0.0 0 0
step[4736]
	0 0 0 0 0.0 0.0 0 0
step[4746]
	0 0 0 0 0.0 0.0 0 0
step[4756]
	0 0 0 0 0.0 0.0 0 0
step[4766]
	0 0 0 0 0.0 0.0 0 0
step[4776]
	0 0 0 0 0.0 0.0 0 0
step[4786]
	0 0 0 0 0.0 0.0 0 0
step[4796]
	0 0 0 0 0.0 0.0 0 0
step[4806]
	0 0 0 0 0.0 0.0 0 0
step[4816]
	0 0 0 0 0.0 0.0 0 0
step[4826]
	0 0 0 0 0.0 0.0 0 0
step[4836]
	0 0 0 0 0.0 0.0 0 0
step[4846]
	0 0 0 0 0.0 0.0 0 0
step[4856]
	0 0 0 0 0.0 0.0 0 0
step[4866]
	0 0 0 0 0.0 0.0 0 0
step[4876]
	0 0 0 0 0.0 0.0 0 0
step[4886]
	0 0 0 0 0.0 0.0 0 0
step[4896]
	0 0 0 0 0.0 0.0 0 0
step[4906]
	0 0 0 0 0.0 0.0 0 0
step[4916]
	0 0 0 0 0.0 0.0 0 0
step[4926]
	0 0 0 0 0.0 0.0 0 0
step[4936]
	0 0 0 0 0.0 0.0 0 0
step[4946]
	0 0 0 0 0.0 0.0 0 0
step[4956]
	0 0 0 0 0.0 0.0 0 0
step[4966]
	0 0 0 0 0.0 0.0 0 0
step[4976]
	0 0 0 0 0.0 0.0 0 0
step[4986]
	0 0 0 0 0.0 0.0 0 0
step[4996]
	0 0 0 0 0.0 0.0 0 0
step[5006]
	0 0 0 0 0.0 0.0 0 0
step[5016]
	0 0 0 0 0.0 0.0 0 0
step[5026]
	0 0 0 0 0.0 0.0 0 0
step[5036]
	0 0 0 0 0.0 0.0 0 0
step[5046]
	0 0 0 0 0.0 0.0 0 0
step[5056]
	0 0 0 0 0.0 0.0 0 0
step[5066]
	0 0 0 0 0.0 0.0 0 0
step[5076]
	0 0 0 0 0.0 0.0 0 0
step[5086]
	0 0 0 0 0.0 0.0 0 0
step[5096]
	0 0 0 0 0.0 0.0 0 0
