,k_means_000,k_means_025,k_means_050,k_means_075,k_means_100
"(17, 1)",0.0,0.0,0.30000000000000004,-1.8,0.0
"(1, 15)",0.0,-1.2000000000000002,0.0,0.6000000000000001,0.0
"(1, 16)",0.0,0.0,0.0,-0.30000000000000004,0.0
"(15, 8)",0.0,0.6000000000000001,0.0,-0.30000000000000004,0.0
"(2, 20)",0.0,0.0,0.0,0.0,0.0
"(2, 21)",0.0,0.0,0.0,0.0,0.0
"(3, 13)",-0.5527017000000001,-0.57061617,0.0,0.0,0.3623599916999999
"(11, 4)",0.0,0.0,0.0,0.6000000000000001,0.6000000000000001
"(11, 5)",0.6000000000000001,0.0,0.0,0.0,0.0
"(11, 6)",0.0,2.2800000000000002,0.0,0.0,0.0
"(11, 7)",0.0,0.9,-0.30000000000000004,0.0,0.0
"(18, 1)",0.0,0.0,0.0,0.0,0.0
"(2, 22)",0.0,0.0,0.0,-0.6000000000000001,0.0
"(3, 14)",0.0,0.0,0.026725383000000005,0.0,0.0
"(1, 17)",-0.9327000000000002,0.0,0.0,-0.6000000000000001,0.0
"(15, 9)",-0.9,0.0,0.0,0.0,0.0
"(2, 23)",0.0,0.30000000000000004,0.0,0.0,0.6000000000000001
"(7, 15)",0.0,-0.6000000000000001,0.0,0.0,0.0
"(7, 16)",-1.2000000000000002,0.0,0.0,0.0,0.6000000000000001
"(7, 17)",0.0,-0.30000000000000004,0.0,0.0,0.0
"(3, 15)",-0.30299999999999994,0.0,0.34807026,-0.24799524861306,0.0
"(1, 18)",0.6000000000000001,0.0,0.0,0.0,0.0
"(2, 24)",0.0,-1.0056,0.0,0.0,0.0
"(2, 25)",0.0,0.0,-0.30000000000000004,0.0,0.0
"(7, 18)",0.0,0.0,0.0,0.0,0.0
"(7, 19)",0.0,-0.6000000000000001,-0.30000000000000004,0.0,0.0
"(8, 4)",0.0,-1.5,0.0,0.0,0.0
"(4, 7)",-0.30000000000000004,0.0,0.0,0.0,0.0
"(13, 2)",0.0,0.0,0.0,0.0,0.0
"(1, 19)",0.0,-0.6000000000000001,0.0,-0.6000000000000001,0.0
"(1, 20)",0.6000000000000001,0.0,0.0,0.0,0.0
"(1, 21)",0.0,0.0,0.0,0.0,0.0
"(2, 26)",0.0,0.0,0.0,0.0,0.0
"(2, 27)",0.0,0.0,0.0,0.0,-1.5
"(7, 20)",0.0,-1.5,0.0,1.2000000000000002,0.0
"(8, 5)",0.0,0.0,0.0,0.0,-0.30000000000000004
"(4, 8)",0.05400000000000002,0.0,0.0,-0.05999999999999994,0.0
"(4, 9)",0.0,0.5940000000000001,0.0,0.0,-0.6000000000000001
"(4, 10)",0.0,0.0,0.020931710503944823,0.0,0.0
"(6, 2)",0.0,0.0,0.0,0.0,0.0
"(1, 22)",-0.6000000000000001,0.0,0.0,-1.8,0.0
"(1, 23)",0.0,0.0,0.30000000000000004,0.0,0.0
"(10, 10)",0.0,0.0,1.5,0.0,0.0
"(19, 1)",0.0,0.0,0.0,0.0,-0.9
"(14, 2)",-0.6000000000000001,1.55346,0.0,0.0,0.0
"(11, 8)",0.0,0.0,0.10800000000000004,0.0,0.0
"(11, 9)",0.0,0.0,-0.32999999999999996,0.0,0.0
"(1, 24)",0.0,0.0,0.0,-0.9,0.0
"(15, 10)",0.0,0.0,0.0,0.0,0.0
"(15, 11)",-0.30000000000000004,0.0,0.0,0.0,0.0
"(2, 28)",-1.2000000000000002,0.0,-0.6000000000000001,0.0,0.0
"(2, 29)",0.0,0.0,0.0,-0.9,0.0
"(7, 21)",0.0,0.0,0.0,0.30000000000000004,0.0
"(8, 6)",0.0,0.0,-1.2000000000000002,0.0,0.0
"(8, 7)",0.0,0.0,0.0,0.0,-0.30000000000000004
"(4, 11)",0.0,0.0,0.0,-0.30000000000000004,0.0
"(2, 30)",0.0,0.0,0.0,-0.9,0.0
"(7, 22)",0.6000000000000001,0.6000000000000001,0.0,0.0,0.0
"(7, 23)",0.0,-1.2000000000000002,0.0,0.0,0.0
"(7, 24)",0.02700000000000001,0.0,0.0,0.0,0.0
"(1, 25)",0.0,0.0,0.0,0.6000000000000001,0.0
"(1, 26)",-1.2000000000000002,-0.30000000000000004,0.0,0.0,0.0
"(15, 12)",0.0,0.0,0.0,0.0,-1.2000000000000002
"(15, 13)",0.0,0.0,0.0,0.0,-0.9
"(2, 31)",0.0,0.0,0.0,0.0,0.0
"(2, 32)",0.0,0.0,0.0,-0.30000000000000004,0.0
"(7, 25)",-0.30000000000000004,0.0,0.0,0.0,0.0
"(8, 8)",0.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0
"(8, 9)",0.0,-0.6000000000000001,0.0,0.0,-0.6000000000000001
"(1, 27)",0.0,0.0,0.0,0.0,0.9
"(10, 11)",1.2000000000000002,0.0,0.0,0.0,-1.2000000000000002
"(10, 12)",-0.9,0.0,0.0,0.0,0.0
"(2, 33)",0.0,-1.173,0.0,0.0,0.0
"(2, 34)",0.6000000000000001,0.0,0.0,0.0,0.0
"(2, 35)",0.0,0.0,0.0,0.0,-1.5
"(14, 3)",0.0,0.0,0.6000000000000001,0.6000000000000001,0.0
"(11, 10)",0.6270000000000001,0.0,0.0,1.2000000000000002,-0.6000000000000001
"(18, 2)",0.0,0.0,0.0,0.0,0.0
"(18, 3)",0.0,0.0,0.0,0.0,0.0
"(10, 13)",-1.2000000000000002,-0.6000000000000001,0.0,0.0,0.0
"(10, 14)",0.0,0.0,0.0,0.0,1.5
"(14, 4)",1.526725383,-0.6000000000000001,0.0,0.0,0.0
"(4, 12)",0.0,0.0,0.0,-1.2000000000000002,0.0
"(1, 28)",-2.1,0.0,0.0,0.0,0.0
"(15, 14)",0.0,0.0,0.0,-0.6000000000000001,-1.8
"(15, 15)",-2.1,0.0,0.0,0.0,0.0
"(16, 3)",0.0,0.0,0.0,0.0,0.30000000000000004
"(7, 26)",0.0,0.0,-0.9,0.0,0.0
"(8, 10)",-0.6000000000000001,-0.9,0.0,0.0,0.0
"(9, 2)",0.0,0.0,0.0,0.0,0.0
"(2, 36)",0.0,0.0,0.0,0.0,0.0
"(2, 37)",0.0,0.0,0.0,-1.2000000000000002,0.0
"(2, 38)",0.0,0.0,0.0,0.0,0.0
"(2, 39)",0.0,0.0,0.9,0.0,0.0
"(14, 5)",0.0,0.0,0.0,0.05999999999999994,0.0
"(14, 6)",0.0,-0.9,0.0,0.0,0.0
"(3, 16)",0.0,0.0,0.6000000000000001,0.0,0.0
"(1, 29)",0.0,-0.6000000000000001,-1.8,0.0,0.0
"(1, 30)",0.0,0.0,-0.30000000000000004,0.0,0.0
"(15, 16)",0.0,0.0,0.0,0.0,1.2000000000000002
"(15, 17)",0.0,0.0,0.0,-0.9,0.0
"(2, 40)",-0.6000000000000001,0.0,0.0,0.0,0.6000000000000001
"(2, 41)",-1.2000000000000002,0.0,0.0,0.0,0.0
"(2, 42)",1.2000000000000002,0.0,0.0,0.0,0.0
"(2, 43)",0.0,-0.30000000000000004,0.0,0.0,0.0
"(14, 7)",0.0,0.0,0.0,0.0,0.9
"(3, 17)",0.0,0.0,0.0,0.0,0.0
"(3, 18)",0.0,0.0,0.0,-0.6000000000000001,0.0
